id,un_id,title,site,repeats
1997,11896,Más Mujeres Public Private Partnership For Women Empowerment In Private Organizations,,1
1998,11897,Beatrhd Zambia,,1
1999,11898,Alliance For Companies Without Poverty,,1
2000,11900,Portland State University,,1
2001,11902,The Saltillo Declaration: Educating Resilient Societies,,1
2002,11903,Sustainable Development At Grass-Roots,,1
2003,11904,Billion Dollar Business Alliance For Rainwater Harvesting,,1
2004,11907,The Outlook For Someday Promotes Awareness Of The 17 Sustainable Development Goals In New Zealand,,1
2005,11908,"Partnership To Support Health Of Individuals, Environmental Health Projects And Capacity Building Building",,1
2006,11909,Environmental Conservation For Sustainable Urban And Rural Development,,1
2007,11910,Everyone Counts: Using Citizen-Generated Data To Monitor Progress Against The Sdgs,Global,1
2008,11911,Pontiac Ecosystems,,1
2009,11913,New York State Technology Commercialization Law Center,,1
2010,11915,Incubator For Green Communities - Ukraine,Ukraine,1
2011,11920,Goteach,Global,2
2012,11921,Appidea2R Contest  System App Development For Un Sustainable Development Goals (Sdgs),,1
2013,11923,Lvwatsan Mwanza Project,,1
2014,11924,Brain Builders International,,1
2015,11925,Partnership Integrating Nature Into The Implementation Of All The Sdgs And Associated Targets,,1
2016,11929,Christmas Against Food Waste,,1
2017,11930,Chalmers University Of Technology - Challenge Lab,,1
2018,11931,National Task Group On Sanitation,,1
2019,11932,The Survive And Thrive Global Development Alliance,,1
2020,11935,International Alliance For Responsible Drinking (Iard),,1
2021,11936,Regionsadapt,,1
2022,11938,Saintrengthening Women’S Ability For Productive New Opportunities (Swapno) In Bangladesh,Bangladesh,1
2023,11940,Food Africa Project  Adopting A Backward And Forward Integration Model (Sdgfund),,1
2024,11941,International Health Partnership And Related Initiatives (Ihp+),,1
2025,11943,Ecovillage Initiative For Achieving The Sdgs,,1
2026,11944,Participatory Initiative For Integrated Rural Development (Piird),,1
2027,11946,"Aidhub.Org - Global Sdg Program Management, Collaboration And Knowledge Sharing Technology Platform",,1
2028,11947,Pan African Institute Of Development-West Africa (Paid-Wa) Vocational Training Initiative,,1
2029,11950,Open Shelter Home For Underprivileged And In Conflict With Law Children,,1
2030,11955,Ph.D. And Master Of Sciences On The Sustainable Development Goals,,1
2031,11960,"Mou: Cooperation On Climate Change Vulnerability, Adpatation And Mitigation Between Italy And The Caricom Member States",,1
2032,11964,Haselfre Foundation Initiative (Nidara) For Quality Education And Child Development,India,1
2033,11965,Saint Monica University (Smu),,1
2034,11966,Climate: Ocean Objective,,1
2035,11967,Enugu 3Mc Roll Back Malaria Waste And Sanitation,,1
2036,11968,Bioregional Edes For Africa,,1
2037,11969,Social Forestry : Planting 300 Million Trees Every Year,,1
2038,11971,Project Last Mile,,1
2039,11973,Parliamentarians Advancing Anti-Corruption Through Uncac,Global,1
2040,11974,"Make Cities And Human Settlements Inclusive, Safe, Resilient And Sustainable",,1
2041,11983,Sustainable Economy International Observatory,,1
2042,11985,Identity For Africa -- Id4Africa,,1
2043,11986,Waka Water Filter For Rural Communities In Nigeria,,1
2044,11988,Access Health Worldwide (Access-Hw),,1
2045,11990,Climate-Kic,,1
2046,11993,China Neonatal Resuscitation Program,,1
2047,11994,Human Resources For Maternal Health,,1
2048,11996,A Voice For Sustainable Development,,1
2049,11997,Open Sdg Engagement Platform,,1
2050,11998,South East Asia Sustainability Network (Seasn),,1
2051,12001,Global Academy: Global Goals,,1
2052,12007,Itut/Unesco Broadband Commission For Sustainable Development,Global,1
2053,12013,"Refrigerants, Naturally!",,1
2054,12022,Partnerships For Future Young Leadership: Building Bridges Without Gaps!,,1
2055,12029,The Green Cooling Initiative,,1
2056,12031,Voice Africa'S Future,,1
2057,12045,Promoting Effective Partnerships Facility,,1
2058,12051,Wisions Of Sustainability,,1
2059,12054,International Bridges To Justice,,1
2060,12066,Pcsd Partnership  A Multi-Stakeholder Partnership For Enhancing Policy Coherence For Sustainable Development,,1
2061,12075,Cbs Interactive Media Outreach Partnership,,1
2062,12105,Better Living Oasis Welfare Outreach Initiative,,1
2063,12126,Empowering Female Refugees,,1
2064,12138,National Green Schools And Forest Ecosystems Management,,1
2065,12153,"Donate 4 000 Safe, Renewable Solar Lights To Families In Uganda",,1
2066,12165,Migrants Settlement And Economic Empowerment,,1
2067,12177,Bkt Tomorrow Water Project,,1
2068,12180,Sdgs In Saudi Arabia,,1
2069,12186,Sustainable Development Learning And Training Course Partnerships,,1
2070,12216,Zeropoverty Social Business For Rural Electrification,,1
2071,12222,Small Island States Resilience Initiative (Sisri),Global,1
2072,12231,Tierra Urbana,Mexico,1
2073,12237,Give Me 5 Campaign,,1
2074,12270,Institute For Youth Engagement In Sustainable Development,,1
2075,12273,World Business Council For Sustainable Development (Wbcsd) Climate Smart Agriculture (Csa),,1
2076,12282,Minimizing School Drop Out (Sdo) In Ayawaso,,1
2077,12285,Intercultural Dialogues Through Beauty As A Language Of Peace,,1
2078,12291,Sustainable Territorial Development - A Collective Initiative For Sustainable Development,,1
2079,12312,Dow Partnership With Habitat For Humanity,,1
2080,12318,Forum Philanthropy And Business - Indonesia For Sdgs,,1
2081,12324,Hiv And Sti Prevention In The Caribbean (Unaids And Unfpa),,1
2082,12327,Partnership For The Formation Of Ghana Philanthropy Network,,1
2083,12336,Consortium On Technical Vocational Education And Training (Tvet),Kenya,1
2084,12339,Kenya Philanthropy Forum  Education Sub-Group,,1
2085,12342,Kenya Philanthropy Forum  Data Sub-Group,,1
2086,12345,Education Collaboration,,1
2087,12351,Posts For Peace And Justice Project,,1
2088,12354,Poverty-Environment Partnership (Pep),,1
2089,12369,Japan-Caribbean Climate Change Partnership,,1
2090,12378,Pilot Project For Sdg Localization In Indonesia,,1
2091,12387,Every Woman Every Child,,1
2092,12390,Nourish International,,1
2093,12396,Project 1948,,1
2094,12411,10Yfp Sustainable Food Systems Programme,,1
2095,12417,Caribbean Energy Efficiency Lighting Project,,1
2096,12433,The Learning And Knowledge Development Facility (Lkdf),Global,1
2097,12448,Quality Education And All Around Development Through Implementation Of Nest Methodologies,,1
2098,12460,The Way Campaign,,1
2099,12475,"Contributing For Awareness And Implementation Of Sustainable Development Goals, Encompassing Opted Targets, Through The Factors Of Social Enterprise And Catalyst Philanthropy",Pakistan,1
2100,12478,Mainstreaming Sustainability In Business Education At Business School Lausanne,,1
2101,12487,Forum - Coalition Agenda Post2015,,1
2102,12493,Young Development Bank Network,,1
2103,12496,"Building Capacity And Empowering Communities In Bangladesh, Towards Sustainable Agriculture, Aquaculture Development And Climate Change Adaptation Interventions",,1
2104,12502,Swiss Sustainability Hub-Sustainable Consuption And Waste Project,,1
2105,12505,The Gap Frame: A New Global Framework For A Better World,,1
2106,12530,Using Arts To Promote Sdgs,,1
2107,12562,University Green Clubs Initiative,,1
2108,12586,Implementation And Socialization Of Technological Tools Repository Of Environmental Knowledge,Ecuador,1
2109,12589,Euclid University Sdg Action Plan,,1
2110,12595,Government House Solar In Saint Lucia,,1
2111,12600,White Ribbon Campaign Pakistan,,1
2112,12644,Ocean Industry Leadership And Collaboration For Ocean/Sids Sustainable Development,Global,1
2113,12652,Shetrades,,1
2114,12664,E-Learning Platform About Sustainable Consumption And Production (Scp),,1
2115,12688,Pacific Islands Leaders Meeting (Palm),Global,1
2116,12740,Big Data Innovation Challenge,,1
2117,12790,One Day In Five,,1
2118,12791,Sailing In Partnership: Peace Boat Collaboration With Aosis,Global,1
2119,12792,Ewaterpay,,1
2120,12805,Prevention Of Avoidable Deaths From Infectious Diseases (Padid),,1
2121,12813,Letsendorse - Reinforcing Collaboration Among Change-Makers And Enablers,,1
2122,12820,Centre Of Excellence For The Sustainable Development Of Sids,Aruba,1
2123,12828,The Global Goals Challenge,,1
2124,12864,Nerds Rule Inc.,,1
2125,12890,Sustainable Diaspora Goal (Sdg) Challenge,United States,1
2126,12896,Focus,,1
2127,12906,Role Of Information And Communication Technology For Sustainable Mobility In Rural And Urban Development,India,1
2128,12930,Ecoship,Global,2
2129,12998,Research Fairness Initiatives,Global,1
2130,13014,Snadf Smile Train Ibn Sina Cleft Camp,,1
2131,13038,Change Begins With Me Campaign,Global,1
2132,13046,The Ilead Program,,1
2133,13050,Sustainable Structured Last Mile Pubic Connectivity Project In India,India,1
2134,13058,Development Of The Strategic Road Corridors Will Be Planned In Coordination With The Development Of The Railway And Inland Waterway Networks To Ensure That The Most Appropriate Mode Is Used For The Movement Of People And Goods,,1
2135,13070,Conama 2016: The Answer Is Green,,1
2136,13126,Dandelion Program,Australia,1
2137,13138,Please Do Touch Project,,1
2138,13159,U Climatica,,1
2139,13187,Sustainable Transport Connectivity In Asia And The Pacific,Global,1
2140,13227,Sba Sustainable Mobility Project,,1
2141,13251,Itm Initiative: Sdg Data Labs - Open Data Platform,Global,1
2142,13255,Simpli Ed,,1
2143,13271,2016 Un Desa Powering The Future We Want Energy Grant,,1
2144,13283,Smart City Planning And Management For Suatainable Habitat,,1
2145,13343,Carbon Farming School,,1
2146,13363,Commitment 2030 Fund,Global,1
2147,13375,Global Goals For Pakistan,,1
2148,13424,Saintem Summer Boots Camp For Nigerian Girls,,1
2149,13456,Toshiba Carbonzero Scheme,,1
2150,13460,Drc And Surrounding Countries Supply Chain Operation Management(Scom),,1
2151,13468,Engaging Rural Women In Entrepreneurship Through An Innovative And Sustainable Dairy Model,,1
2152,13476,Women; Together We Can Build Our Nation,Nigeria,1
2153,13488,Youth For Global Goals,,1
2154,13530,Sdg Advisor,,1
2155,13542,Teens Dream,United States,1
2156,13548,"Iges Ghana Eco-Transport: Air Pollution, Emission Reductions And Energy Efficiency Program",Ghana,1
2157,13554,"Mainstreaming Sustainable Development And Human Rights In Policies Related To Addiction, Drug Use And Substance Abuse.",Global,1
2158,13572,Locals.Global - A Network Of Smart Neighbourhoods/Villages - Lokalliv.No,Norway,1
2159,13586,Remake.Sp,,1
2160,13607,"Empowering Of People And Organizations (Content Owners, Brands And Ngos) To Create Their Own Relevant News Flow - For The Benefit Of All.",,1
2161,13617,"Wato; Creating Content Through Gaming, Music And Technology For Ocean Sustainability.",,1
2162,13623,Nbn Atlas,,1
2163,13641,The Global Network For Resource Efficient And Cleaner Production (Recpnet),Global,1
2164,13664,Us For The World,,1
2165,13684,Sustainable Future Eco Landmarks (Sfel): A Global Investment Initiative With A Social Cause,Global,1
2166,13694,Sdg - Cultural Diplomacy,,1
2167,13710,Deliver Sdg#6 As An 'Off-Grid' Business Kiosks Across Nigeria,,1
2168,13719,One Planet Education Networks,Global,1
2169,13729,High Level Initiative Toward Achieving 2030 Goals,,1
2170,13739,The Renewable Nations Institute,,1
2171,13744,Revitalizing Bethlehem'S Old City For Tourism,,1
2172,13754,"Combatting Illegal, Unreported And Unregulated Fishing",,1
2173,13794,Dissertations For Good,,1
2174,13814,Saintudent Switch Off,,1
2175,13856,"""Designing Food Value Chains To Foster The Agenda 2030"" Education Programme",,1
2176,13864,Gef International Waters: Learning Exchange And Resource Network (Gef Iw:Learn),,1
2177,13892,Meeting Sweden'S Mpa Target,Sweden,1
2178,13900,The Clean Seas Global Campaign On Marine Litter,Global,1
2179,13908,Basic Education For Children And Youth,,1
2180,13921,Anaadi Sustainability Awareness For The Young (Asay),,1
2181,13922,Anti-Bullying Advocacy,,1
2182,13929,Legal And Economic Empowerment Global Network (Leeg-Net),Global,1
2183,13952,Eng. Iffat Edriss,Global,1
2184,13957,National Level Sustainable Agriculture Survey And Report For Small Island Developing States,,1
2185,13982,Hard Rain Project,Global,1
2186,14002,One Eleuthera - Center For Training And Innovation,,1
2187,14017,Especies Y Espacios Monterrey,,1
2188,14047,Educational Manual Linking Oceans To The Sdgs,Global,1
2189,14067,No Family Without Shelter,,1
2190,14082,Year Of Polar Prediction,Global,1
2191,14087,Protect The Biodiversity Of Cape Verde From Marine Debris,Cape Verde,1
2192,14117,Dodder Action Monthly River Cleanup,,1
2193,14132,Universities For Poverty Alleviation,,1
2194,14135,We Commit To Education Youth Worldwide On Sdg 14 And Ocean Conservation,Global,1
2195,14145,The Koreo Prize,Unitedkingdom,1
2196,14178,Appidea2R Contest,,1
2197,14183,Global Wastewater Initiative (Gw2I),Global,1
2198,14190,University Of Alberta- Building A Sustainable Future,,1
2199,14199,Uae-Caribbean Renewable Energy Fund,Global,1
2200,14206,"Economic Growth, Gender Equality And Sustainable Development",Global,1
2201,14216,"Biodiversity Conservation, Coastal, Ocean Clean-Up And Protection",Philippines,1
2202,14234,Safe Seas. A Study Of Maritime Security Capacity Building In The Western Indian Ocean,Global,1
2203,14240,Improving The Protection Of Underwater Cultural Heritage Worldwide,Global,1
2204,14246,Sustainability And Development,,1
2205,14264,Ocean Protection Educational Initiatives And Advocacy,,1
2206,14282,Global Coral Reef Partnership,Global,1
2207,14294,Connecting Prenatal And Early Childhood Health To A Lifetime Of Success,,1
2208,14306,Global Coral Reef Monitoring Network (Gcrmn),Global,1
2209,14318,Evidence-Based Solutions To Poverty And Homelessness In Kansas,,1
2210,14321,The Palau National Marine Sanctuary,,1
2211,14327,Protection Of Groupers And Coral Trouts Spawning Aggregation Sites Across Fijian Reef Systems,Fiji,1
2212,14339,Ocean: Keys To Act - Encourage Action At Local Level Via Education And Empowerment,Global,1
2213,14351,"Promote, Sustainably Use, And Protect Kadalamma-The Mother Sea-With Indigenous Fisherfolk",India,2
2214,14373,Implementing A Pan-Pacific Network Of Traditionally Designed Sustainable Sea Transportation,Global,1
2215,14379,Network Of Marine Protected Areas In The Mediterranean In Action,Global,1
2216,14381,Coastal Sustainability Institute At Northeastern University,Global,1
2217,14387,Indonesia Against Marine Plastic Debris,Indonesia,1
2218,14391,Disaster Relief And Management Course - Indonesia,Indonesia,1
2219,14395,Hydrographic Course Program- Category B/Iho - Indonesia,Indonesia,1
2220,14399,Indonesia Substantially Enlarge Its Maritime Conservation Area,Indonesia,1
2221,14411,R.E.E.F.S. (Research Enhancement For Seascapes),Global,1
2222,14415,Prevent Plastic Pollution In Our Ocean,Global,1
2223,14423,Coral Reef Bleaching Alert Dashboard,Global,1
2224,14427,Tuna 2020 Traceability Declaration,Global,1
2225,14435,Force Des Femmess,Congo,1
2226,14439,Community Engagement For Uruguay’S ‘Sanctuary For Whales And Dolphins’,Uruaguay,1
2227,14452,Ict For Fishermen,Global,1
2228,14472,Save The Marine Life In The Maldives And Promote Sustainable Development,Maldives,1
2229,14488,"Ecological Marine Units Map, Apps, And Data",Global,1
2230,14492,Community Dialogue Intervention To Stop Waste Disposal Into Rivers In The Community,Nigeria,1
2231,14520,Sdg National Multisector Strategy Group In Nigeria,,1
2232,14528,Commitment To Reduce Co2 Emissions (And Their Impact On The Ocean) From Global Shipping Industry,Global,1
2233,14540,Gullah/Geechee Nation Sdg Implementation,United States,1
2234,14548,Conserving 25% Of Grenada'S Nearshore Marine Environment And The Sustainable Development Of Its Coastline,Grenada,2
2235,14552,"Reduce Ocean Plastic In Grenada By Avoiding, Intercepting And Reducing Use Of Plastics In Partnership With Parley For The Oceans And Adidas",Grenada,1
2236,14560,Public Education On Oceans In Grenada Through Public Mural Artwork In Partnership With Pangeaseed,Grenada,1
2237,14564,Integrated Management Of Marine And Coastal Resources In Grenada,Grenada,1
2238,14568,Implementing Ecosystem Based Adaptation Approaches To Both Mangrove And Coral Reef Restoration In Grenada With A Focus On Sustainable Livelihoods And Co-Management,Grenada,1
2239,14578,Dell Commits To Scaling Commercial Use Of Ocean Bound Plastic,Global,1
2240,14594,Implementing Sdg14 In Our Corporate Strategy,Global,1
2241,14638,Global Alert - Reporting Trash Hotspots,Global,1
2242,14656,Disaster Resilience For Pacific Sids (Respac),,1
2243,14664,Aiesec In The Czech Republic - Project Edison,,1
2244,14668,On My Wish List: Ocean In View,Global,1
2245,14672,Bye Bye Plastic Bags,Indonesia,1
2246,14688,Sustainable Destinations Alliance For The Americas (Sdaa),Global,1
2247,14716,Scaling Up Implementation Of Integrated Coastal Management (Icm) In The East Asian Seas Region,Global,1
2248,14721,Belgium'S National Action Plan On Marine Litter,Belgium,1
2249,14747,The Kia Green Light Project Initiative,,1
2250,14755,Happy Green Trip With Kia Motors,Global,1
2251,14771,A Workshop Site For The Ecological Restoration Of The Coastal Environ-Ment (Sar-Lab Project): An Innovative Research Programme,France,1
2252,14787,Taking Action To Increase Mangrove Habitat 20% By 2030,Global,1
2253,14795,Fundingtheocean.Org,Global,1
2254,14803,"A New Global Programme For Private/Public Sponsorship: Take Off, Take Ocean For Future",Global,1
2255,14807,Multi-Sites Deployment Of Pilot Scale Technology For Integrated Nearshore And Ocean Farming ( Open Water Aquaculture And Ocean Energy) For Nexus And Blue Growth Development,Global,1
2256,14811,Promoting The Creation Of Highly Protected Marine Reserves,Global,1
2257,14819,Improving Coral Reefs Protection For Effective Conservation,Global,2
2258,14827,Sustainable Ocean Initiative (Soi) Global Dialogues With Regional Seas Organizations And Regional Fisheries Bodies On Accelerating Progress Towards The Aichi Biodiversity Targets And The Sustainable Development Goals,Global,1
2259,14835,World Ocean Festival Outreach Campaign,United States,1
2260,14840,"Tackling Abandoned, Lost And Otherwise Discarded Fishing Gear At Global Scale - A Multi-Stakeholder Partnership.",Global,1
2261,14849,The Sustainable Ocean Initiative (Soi) Capacity Building Platform For The Aichi Biodiversity Targets And The Sustainable Development Goals,Global,1
2262,14855,New Carrier Of Maritime Silk Road: Era Opportunity Of Sailing Race,China,2
2263,14858,Solution Of The Problems Of Heavy Oil And Toxic Pollution Around The World,,1
2264,14870,Promoting Environmental Activism Among Youth,Global,1
2265,14876,"The Ctc Center For Marine Conservation, A Center Of Excellence In Marine Conservation, To Establish In 2018 As An Innovative Platform To Safeguard The Coral Triangle Ecoregion For Generations.",Indonesia,1
2266,14879,Incentivising Sustainable Fisheries Through Certification,Global,1
2267,14885,Neptune: The New Ocean Award,Global,1
2268,14894,Getting African Fishing Communities Ready For The Fao International Year Of Small Scale Fisheries And Aquaculture I2022,Global,1
2269,14906,Yellow City Community Outreach,,1
2270,14909,Ensuring A Precautionary Approach To Deep Sea Mining,Global,1
2271,14927,"Building A Management Plan On The Whales And Dolphins Uruguayan Sanctuary: Mitigate And Avoid Impacts On The Endangered Cetaceans (Eubalaena Sp; Pontoporia Sp), Threatened And Die By Direct, Indirect And Synergistic Activities.",Uruguay,1
2272,14928,Reducing Child Mortality Rate And Support To Expectant Mothers,,1
2273,14932,Envision Plastics Commits To Removing 10 Million Pounds Of Plastic At Risk Of Polluting Our Oceans Using Qualified Sourcing Partners,Global,1
2274,14937,"Launching Two More Ocean Xprize Competitions For Incentivizing Innovations That Make Our Ocean Healthy, Valued, And Understood",Global,1
2275,14945,Promote Information And Implementation Of The Voluntary Guidelines For The Sustainability Of Small Scale Fisheries In The Context Of Food Security And Poverty Eradication.,Global,1
2276,14947,The Pew Ending Illegal Fishing Project,Global,1
2277,14951,"Biogeography, Conservation And Modeling Laboratory",United States,1
2278,14963,"The Islands And Oceans Net, Io Net",Global,1
2279,14967,Tun Mustapha Park - Win-Win For Conservation And People,Malaysia,1
2280,14975,Lng4Solution - The Solution To Minimize Air Emissions And To Increase Energy Efficiency In Maritime Transport,Global,1
2281,14983,Database Of Support Policies To Fisheries - The Fisheries Support Estimate (Fse),Global,1
2282,14987,Reviewing Innovation Mechanisms To Support A Sustainable Ocean Economy,Global,1
2283,14991,Connecting Water And Agriculture In The Danube River Basin To Protect The Black Sea,Global,1
2284,14995,Ocean Futures: Solutions From Science,Global,1
2285,15003,Build A Global Network Of Blue Carbon Knowledge Nodes For Science And Policy,Global,1
2286,15019,Programme Aquacole Dans Larrondissement De Fimela Promotion De La Pisciculture Et De Lostriculture Dans Les Communes De Fimela Et De Palmarin Facao,Senegal,1
2287,15027,"Safe Rivers, Seas, And Ocean: Water Areas For Bettering Future Lives",Global,1
2288,15031,"Support Action, Innovation And Learning To Address Source-To-Sea Priorities",Global,1
2289,15039,The Oecd Policy Instruments For The Environment (Pine) Database,Global,1
2290,15043,Exploring Financing Approaches And Mechanisms To Promote Sustainable Development And The Blue Economy In Small States Developing States.,Global,1
2291,15047,"Oecd Work Programme On Biodiversity, Land Use And Ecosystems, Including Marine Biodiversity",Global,1
2292,15055,Clean Tax Cuts For Plastic Waste Reduction,Global,1
2293,15063,International Capacity Building In Ocean Science And Technology,Global,1
2294,15079,Icca Consortium Voluntary Commitment For Sdg Goal 14.5 And 14B,Global,1
2295,15083,Mainstreaming Ocean Conservation And Sustainable Fisheries In Mexico Through Effective Participation And Citizen Science.,Mexico,1
2296,15087,La Minga: Long-Term Financing For Two Marine Conservation Mosaics In Colombia,Colombia,1
2297,15095,Global Ocean Refuge System,Global,1
2298,15107,Junior Ocean Ambassador Camp,Global,1
2299,15115,Indonesia To Restore The Pristine Raja Ampat Reefs Destroyed By Caledonia Sky Cruise Vessel,Indonesia,1
2300,15123,Fish Forever,Global,1
2301,15127,Indonesia Leads The Establishment Of A Regional Cooperation To Combat Crimes In Fisheries Sector,Indonesia,1
2302,15135,Facilitating Community-Led Fisheries In Raja Ampat For Implementation Of Sdg 14,Indonesia,1
2303,15139,Crer Des Socits De Rsilience Travers La Protection Des Rserves De Biosphre Et Des Ocans,Senegal,1
2304,15143,Committing To Social Responsibility In Global Fisheries And Aquaculture,Global,1
2305,15147,"Implementing Ecosystem Based Adaptation Approaches To Both Mangrove And The Atlantic Ocean Coast Line In Cross River State, Nigeria With A Focus On Institutional And Capacity Strengthening, Combating Coastal Degradation And Sustainable Livelihoods",Nigeria,1
2306,15151,Act!2030 Alliance,Nigeria,1
2307,15155,Roadmap To Oceans And Climate Action (Roca),Global,1
2308,15167,"Member Driven Advocacy For Sustainable Oceans, Ecosystems And Fisheries",Global,1
2309,15175,Pioneering Community-Based Ocean Stewardship In Nw Bali (Indonesia) To Inspire Intelligent Use Of The Earth’S Oceans And Empower Individuals To Become Leaders Of A Healthy Biosphere Initiative That Begins With The Restoration Of Our Seas.,Indonesia,1
2310,15183,United For Efficiency,,1
2311,15187,"Ocean Literacy For All: A Global Strategy To Raise The Awareness For The Conservation, Restoration, And Sustainable Use Of Our Ocean.",Global,1
2312,15195,Oa Alliance Commitment To Combating Ocean Acidification,Global,1
2313,15203,Bothnia Bulk,Global,1
2314,15227,The Ocean Cleanup,Global,2
2315,15238,Science For Deep-Ocean Sustainability,Global,1
2316,15242,Sistema Ambiental De Coleta De Resíduos,Brazil,1
2317,15246,The Next Economy: How African Youth Make It Work,Global,1
2318,15250,Global Partnership On Nutrient Management,Global,1
2319,15258,Training In A Tab,,1
2320,15262,Save My Mother Gambia Phase Ii,,1
2321,15266,Develop Research Capacity And Transfer Of Marine Technology Through The Unesco Regional Network Of Training And Research Centers (Rtrcs) On Marine Science In The Western Pacific And Adjacent Regions In Support Of The Sdg 14.A,Global,1
2322,15274,"Development And Strengthening Of The Regional Research And Monitoring Network, As Part Of Global Efforts, On The Ecological Impacts Of Ocean Acidification On Coral Reef Ecosystems In The Western Pacific And Its Adjacent Regions In Support Of The Sdg 14.3",Global,1
2323,15302,Artists Project Earth (Ape Uk),Global,1
2324,15314,Online Exhibition And Public Engagment Efforts,Global,1
2325,15318,Achieving The Promise Of 10% Ocean Protection By 2020,Global,1
2326,15334,Northern Mozambique Channel Partnership,Global,1
2327,15346,Joint Roadmap To Accelerate Marine/Maritime Spatial Planning Worldwide,Global,1
2328,15358,Supporting Small-Scale Artisanal Fishers Through Training To Msme,China,1
2329,15365,"Global Industry Programs To Address Transboundary, Multi-Sectoral Ocean Pollution, Including Plastics/Shipborne Wastes, Biofouling/Invasive Species, Marine Sound",Global,1
2330,15368,"Smart Ocean-Smart Industries: Engaging Industry In Improving Ocean, Weather And Climate Knowledge In Support Of Sustainable Development And Disaster Reduction",Global,1
2331,15374,Cites Working For Sustainable Fisheries Delivering On Needs-Driven Capacity Building,Global,1
2332,15386,Ecosystem Based Fisheries Management And Ecosystem Restoration In The Humboldt Current System,Global,1
2333,15392,Mapping Ocean Wealth,Global,1
2334,15395,"Coastal Fisheries Initiative/Lac: Producing A Change Shift Towards An Integrated, Inclusive And Sustainable Approach To Fisheries Management And Development",Global,1
2335,15401,Promoting Interdisciplinary Research To Achieve Sustainable Oceans,Global,1
2336,15404,Coastal Risk Resilience And Insurance,Global,1
2337,15410,"Shellfishing Without Litter (Mariscar Sem Lixo): Awareness And Beach Cleaning Voluntary Campaing In The Sado Estuary, Portugal",Global,1
2338,15422,Advancing Solutions Oriented Integrative Ocean Sustainability Research Within The Ocean Knowledge-Action Network (Ocean Kan),Global,1
2339,15434,Colectivo Navegación Sostenible Lima,Peru,1
2340,15440,Reef Life Restoration Smart Substrates For Super Corals,Global,1
2341,15445,Capacity Development Of Sas Member Countries For The Preparaion Of Specific Policies To Implement Goal 14,Global,1
2342,15447,Iho Hydrography Capacity Building Programme For Coastal States,Global,1
2343,15449,Provide Fundamental Mapping Of The Seas And Oceans,Global,1
2344,15453,"Establishment Of And Strengthening Of Existing Regional Fisheries Monitoring Control And Surveillance Mechanisms In The Eastern Africa, Southern Africa And Indian Ocean Regionregion",Global,1
2345,15467,Enhancing The Role Of Women In Marine Scientific Research Through Capacity-Building,Global,1
2346,15482,Global Sustainable Supply Chains For Marine Commodities,Global,1
2347,15488,Protecting The Ocean From Wastewater Is The #1 Short-Term Climate Action: Ending Marine Pollution Returns Natural Water Cycles To The Land To Foster Biodiversity.,Global,1
2348,15491,Aloha+ Nature 2030 Goal,United States,1
2349,15497,Hawaii Business Blueprint For Action,United States,1
2350,15509,O Governo Engaja-Se Na Implementao De Um Plano Estrategico Para Alcanar O Ods 14,Sao Tome And Principe,1
2351,15515,Training And Capacity Building On Fisheries For Young Men And Women Through The Intermares Training Vessel For Latin America,Spain,1
2352,15527,International Decade Of Ocean Science For Sustainable Development - The Ocean We Want For The Future We Need,Global,1
2353,15536,Regional Cooperation For National Action On Caribbean Sea Sustainability,Global,1
2354,15551,Save Ocean From Pollutions,Global,1
2355,15554,Scientific Discourse And Public Debate On The Law Of The Sea And International Marine Environmental Law,Global,1
2356,15557,Raising Awareness About Marine Conservation And Sustainable Resource Management And Creating Independent Small Businesses By Developing Aquaculture Techniques In Order To Reduce Poverty In Zanzibar,Zanzibar,1
2357,15560,Implementation Of The Arafura And Timor Seas Regional And National Strategic Action Programs,Global,1
2358,15566,Captive Breeding Of Marine Ornamental Fish,Global,1
2359,15581,Parley Air Strategy: Avoid.Intercept.Redesign,Global,1
2360,15587,Fighting Illegal Fishing With Near Real-Time Data That Enables Enforcement,Global,1
2361,15593,"Reimaanlok Looking To The Future: Strengthening Natural Resource Management In Atoll Communities In The Republic Of Marshall Islands, Employing Integrated Approaches (Rmi R2R)",Marshall Islands,1
2362,15599,Saintop Plastic Bags In The Mediterranean Area,Global,1
2363,15605,Global Maritime Energy Efficiency Partnerships (Glomeep) Project,Global,1
2364,15608,Seafood Supplier Commits To Private Sector-Led Model For Socially Responsible And Sustainable Fisheries Management,Global,1
2365,15611,The Blue Cluster - De Blauwe Cluster,Belgium,1
2366,15614,Designation And Enhancement Of Implementation Of The Baltic Sea As Nox Emission Control Area For Ships And Public-Private Partnership,Global,1
2367,15617,Science To Save The Reefs: An Interdisciplinary Dialogue Between Economist And Biologist To Propose Practical Solutions Against Ocean Acidification And Other Global Stress,Global,1
2368,15626,Reducing Marine Debris In California Watersheds And Ocean Waters,United States,1
2369,15629,Preparing California For Sea-Level Rise,United States,1
2370,15635,Protecting Californias Marine Ecosystems Through Effective Management Of The States Marine Protected Area Network,United States,1
2371,15638,Implementing Science-Based Management Plans To Ensure Sustainable Fisheries In California,California,1
2372,15641,Understanding And Addressing The Impact Of Ocean Acidification On Marine Life And Coastal Livelihoods In California,Global,1
2373,15647,Enhance The Conservation Of Tropical Coastline Seascape Of The Beibu Gulf Through Community-Based Approach,Global,1
2374,15659,Responding To El Niño: Improving International Coordination For Improved Early Warning,Global,1
