un_id,name,n
11041,Youth Forum For Citizenship And Democracy,6
11048,Unreasonable Institute,6
11063,Orrick,6
11203,Basque Centre For Climate Change,6
11208,Lions Club International,6
11211,Lg Electronics,6
11224,Perhimpunan Filantropi Indonesia,6
11236,United Nations Development Program,6
11260,Letchworth Garden City Heritage Foundation,6
11348,Korean Association For Supporting The Sdgs For The Un,6
11352,"World Assembly Of Youth,",6
11420,Sao Tome And Principe,6
11455,Aragon,6
11652,World Wide Fund For Nature,6
11784,Cdp (Formerly The Carbon Disclosure Project),6
11820,Kimberly-Clark,6
11829,Mdg Health Alliance,6
11832,United Nations Environment Program,6
11850,United Nations Department Of Public Information,6
11853,Every Mother Counts,6
11862,United Nations World Food Program,6
11898,Spain,6
11902,Esd Expert Network,6
11904,International Centre For Research In Agroforestry,6
11908,Italy,6
11915,Law And Democracy Foundation,6
11923,United Nations Human Settlements Program,6
11924,Youthhubafrica,6
11932,Catholic Medical Mission Board,6
11935,Heineken,6
11936,Caldas,6
11941,Cambodia,6
11943,Goddard College,6
11955,Golden Network For Sustainability,6
11964,Oil And Natural Gas Corporation Limited,6
11966,Augeo Africa,6
11968,Gaia Education,6
11974,Nowab Habibullah School And College,6
11983,Universidad Senor De Sipan,6
11994,Tanzania,6
11998,"Mae Fah Luang University,",6
12031,United Nations Association Of South Africa,6
12054,Afghanistan Independent Bar Association,6
12066,European Union,6
12105,Nigeria,6
12126,Sodexo,6
12165,New Zealand,6
12237,Ngo Committee On Sustainable Development -Ny,6
12273,Novozymes A/S,6
14183,Jacob U.K Ltd,6
12318,Indonesian Business Council For Sustainable Development,6
12354,Finland,6
12369,Guyana,6
12390,Global Health Network - Uganda,6
12396,Ongood,6
12411,France,6
12417,Caribbean Community,6
12433,The Volvo Group,6
12475,Sustainable Development Policy Institute,6
12586,Universidad Regional Autónoma De Los Andes,6
12688,Marshall Islands,6
12820,Hamburg University,6
12896,Italy,6
12998,India,6
13050,Bal Mandir Samiti,6
13227,Kpmg,6
13343,Seameo Biotrop,6
13607,Tt News Agency,6
13617,United Nations Office For Project Services,6
13864,International River Foundation,6
14234,Indian Ocean Commission,6
14246,Intersos,6
14264,"Fundación Mexicana Para La Planeación Familiar, A.C.",6
14306,International Union For Conservation Of Nature,6
14327,Sea Web,6
14351,Venad Education And Social Services,6
14351,Venad Education And Social Services,6
14373,Pew Charitable Trust,6
14415,Danone,6
14488,Niwa Taihoro Nukurangi,6
14520,The Virago Development Initiative,6
14795,Sunlight Time Foundation,6
14827,International Union For Conservation Of Nature,6
14840,Morigenos,6
14849,Madagascar,6
14967,Universiti Malaysia Sabah,6
14975,Wega,6
15031,Global Environment Facility,6
15107,Red Cross,6
15139,Dakar,6
15143,Sustainable Fisheries Partnership,6
15151,Kids N Teenz Resource Centre,6
15155,Oceano Azul Foundation,6
15175,Smk High School,6
15187,Ciencia Viva,6
15242,Ambev,6
15250,Food And Agriculture Organization,6
15266,"Institute Of Oceanography, Vietnam Academy Of Science And Technology",6
15386,World Bank,6
15401,Saintockholm University,6
15410,Parish Council Of Comporta,6
15422,Imber,6
15453,Common Market For Eastern And Southern Africa,6
15482,Sustainable Fisheries Partnership,6
15491,The Nature Conservancy,6
15497,Hawaiian Electric Company,6
15557,Zanzibar,6
15611,Jan De Nul Group,6
15614,Latvia,6
15659,United Nations Office For The Coordination Of Humanitarian Affairs,6
15686,Bangladesh,6
15701,Secretariat Of The Pacific Community,6
15757,Regional Activity Centre For Specially Protected Areas,6
15763,Gobierno De La Regin De Magallanes Y Antartica Chilena,6
15767,University Of Liege,6
15788,International Union For Conservation Of Nature,6
15798,Unesco,6
15806,Odessa National I.I. Mechnikov University,6
15810,National Institute Of Water And Atmospheric Research,6
15862,Nrj,6
15871,Cape Verde,6
15948,University Of Exeter,6
15962,Hawaii Wildlife Fund,6
15986,"Philippines,",6
15994,Fabe International Foundation,6
16006,New Zealand,6
16010,International Union For Conservation Of Nature,6
16034,World Wildlife Fund,6
16042,Konsumentfreningen Stockholm,6
16110,Seychelles Hotels And Tourism Association,6
16114,Egypt,6
16150,Wageningen University,6
16166,Sustainability,6
16170,Un Environment Caribbean Environment Program,6
16174,Conservation International,6
16190,Instituto Viva Cidade,6
16206,African Marine Waste Network,6
16222,Jamaica,6
16222,Panama,6
16242,Comisin Centroamericana De Ambiente Y Desarrollo,6
16331,Egypt,6
16346,World Food Program,6
16410,New England Seafood,6
16414,Orthongel,6
16422,Sequest,6
16439,Instituto Espanol De Oceanografa Ieo,6
16482,Silale,6
16542,"University Of Gothenburg (Academic Institution),",6
16556,Commission For The Conservation Of Antarctic Marine Living Resources Ccamlr,6
16625,Google,6
16637,Universidad Marítima Internacional De Panamá,6
16646,Tropicstar,6
16700,Unesco,6
16709,English Schools Foundation,6
16712,Green Semporna,6
16718,Marine Scotland,6
16727,New Economics Foundation,6
16754,National University Of Samoa,6
16758,Unesco,6
16770,Ukraine,6
16838,Medpan,6
16862,Laboratoire Detudes En Gophysique Et Ocanographie Spatiales,6
16878,United Arab Emirates,6
16886,Seychelles,6
16934,Tara Expeditions Foundation,6
16954,Nissui,6
17002,Geoscience Australia,6
17094,Bny Abalone World Factory Outlet Pty. Ltd.,6
17098,Italy,6
17174,Lithuania,6
17174,Poland,6
17314,Space Systems International,6
17330,Abril,6
17354,350 Pacific Climate Warriors,6
17358,Prolansate,6
17370,Conservation International,6
17454,Haribon Foundation,6
17490,International Maritime Organization,6
17554,"Institute Of Oceanography, Vietnam Academy Of Science And Technology",6
17590,Maralliance,6
17618,Conservation International,6
17692,Anse La Raie Vmca Committee,6
17725,Bar,6
17749,Communaut Urbaine Marseille Provence,6
17755,International Union For Conservation Of Nature,6
17770,Geographic Planning Collaborative Group,6
17788,Honduras,6
17842,International Federation For Spina Bifda And Hydrocephalus,6
17929,World Wildlife Fund,6
17932,British Columbia,6
17962,Fiji,6
18001,Djibouti,6
18085,University Of Stockholm,6
18157,Fondacion Marviva,6
18232,United States,6
18235,Viet Nam,6
18259,World Conservation Society,6
18313,Mozambique,6
18379,Pelagos,6
18382,Lithuania,6
18433,New Zealand,6
18472,Kf,6
18499,Tambuyog Development Center,6
18603,World Bank,6
18623,Bel Avenir,6
18743,Panama,6
18768,East Capital,6
18818,Norway,6
18833,World Meteorological Organization,6
18868,Food And Agriculture Organization,6
18913,International Union For Conservation Of Nature,6
19068,Shandong,6
19208,Sarteneja Alliance For Conservation And Development,6
19228,Nairobi Convention,6
19359,Global Environment Facility,6
19363,Nordic Investment Bank,6
19373,University Of Sousse,6
19403,Saintichting Doen Aruba,6
19434,France,6
19479,Fauna And Flora International,6
19529,Pescadera Y Grill,6
19579,Nicoya,6
19629,Reserva Playa Tortuga,6
19649,World Wildlife Fund,6
19659,World Wildlife Fund,6
19669,World Wildlife Fund,6
19674,Asociacion De Pescadores De Pesca Turistica De Flamingo,6
19684,Grupo De Jovenes Defensores Del Manglar - San Jacinto,6
19744,Noble Guadua,6
19769,"Sabang Mangrove Paddle Boat Tour Guide Association, Inc.",6
19844,Birdlife International,6
19909,Secretariat Of The South Pacific Regional Environment Programme,6
19924,The Hongkong And Shanghai Banking Corporation,6
19949,Global Water Partnership,6
19959,Secretariat Of The Pacific Regional Environment Program,6
19964,Secretariat Of The Pacific Community,6
19984,New Zealand,6
19999,Secretariat Of The Pacific Community,6
20009,Nauru,6
20074,Germany,6
20104,Centre Scientifique De Monaco,6
20199,Adescoch,6
20264,Belize,6
20269,Naturaleza Y Cultura Internacional,6
20304,Empresas Aquachile,6
20369,Saint Vincent And The Grenadines Electricity Services Limited Private Sector.,6
20512,Vlaamse Regering (Government-Sponsor),6
20608,United Nations Industrial Development Organization,6
20696,Shitasutusteaduskeskus Ahhaa Science Center Ahhaa Foundation,6
20744,Turtugaruba Foundation,6
20784,New England Aquarium,6
20828,New England Aquarium,6
20944,Gasnor •,6
20996,Muri Night Market,6
21056,Hawaii Conservation Alliance,6
21076,Le Centre National De La Recherche Scientifique,6
21088,Fundacin Plenitud,6
21092,Asociacin De Pescadores De Juanillo,6
21156,Ipswich Shellfish Group,6
21160,Ipswich Shellfish Group,6
21164,Ipswich Shellfish Group,6
21168,Ipswich Shellfish Group,6
21172,Ipswich Shellfish Group,6
21176,Ipswich Shellfish Group,6
21180,Ipswich Shellfish Group,6
21192,Ecole Pratique Des Hautes Etudes,6
21200,Ipswich Shellfish Group,6
21228,Imperial College,6
21236,Cm Lisboa;,6
21244,Collectif National Des Pecheurs Du Senegal,6
21260,Congo,6
21272,Dugongs Mou,6
21296,Italy,6
21352,China,6
21368,Institute Of Marine Research,6
21396,"Blue-Ocean-Institute,",6
21408,The Sri Lankan Blue Whale Project,6
21548,International Union For Conservation Of Nature,6
21560,Fish-I-Africa,6
21584,Laboratoire De Biologie Et Decologie Des Poissons En Afrique De Louest 'Labep-Ao',6
21588,Gulf Ns Fishermen'S Coalition,6
21620,The David And Lucile Packard Foundation,6
21648,Asociacion Ecologica Herencia Ambiental,6
21668,Cchange,6
21672,United Nations Development Program,6
21696,Instituto De Biologia - Ufrj,6
21700,Fundacion Ambiente Y Recursos Naturales,6
21714,H/Cell Energy Corporation,6
21735,Desilva + Phillips,6
21759,Esri,6
22353,Mayo Clinic,6
22414,France,6
22525,Ciclo Vivo,6
22605,Denso,6
22613,Accord A Vocation Du Travail,6
22623,University Of North Carolina,6
23220,Abb,6
23253,The Open University,6
23310,Douglas Shire Council,6
23358,Korean Association For Supporting The Sdgs For The Un,6
23461,Centre For Ecology And Environment,6
23531,United Nations Volunteers,6
23773,Portugese Marine Litter Association,6
23842,Samata Foundation,6
23965,United Nations Operations And Crisis Center,6
24196,American Chemistry Council,6
24312,Texas Roadhouse,6
24642,Bilbao,6
24826,University Of Science And Technology Of China Attached Middle School,6
25396,Practical Action,6
25745,International Water Management Institute,6
25765,Redr,6
25981,Uruguay,6
26233,Bboxx,6
26410,United Nations Development Program,6
26498,Niue,6
00073,Sindirações,7
00093,Electriciens Sans Frontieres,7
00135,"Conferencia De Rectores De Universidades Españolas, Spain",7
00290,World Bank,7
00352,All-China Environment Federation,7
00364,Azuay,7
00365,Japan,7
00368,Brighton,7
00410,Inter-American Institute For Cooperation On Agriculture,7
00438,Cfm International,7
00442,Mama86,7
00446,Greif,7
00472,Safe Kids Worldwide,7
00473,United Nations International Emergency Children'S Fund,7
00487,Norway,7
00492,University Of Macedonia,7
00493,United Nations University,7
00500,International Fertilizer Development Center,7
00553,United Nations Environment Program,7
00651,Ankara University,7
00737,South African Wind Energy Association,7
00743,Hydrologic Social Enterprise,7
00901,United Nations Industrial Development Organization,7
00913,Iraq,7
00925,Kepco Research Institute,7
01037,The Coca-Cola Company,7
01113,United Nations Foundation,7
01122,Ipas,7
01232,"The Global Fund To Fight Aids, Tuberculosis And Malaria",7
01479,University Of Sussex,7
01481,Tanzania,7
01482,Programme Bolsa Amazonia,7
01483,France,7
01484,Chulalongkorn University,7
01485,Xinjiang Institute Of Ecology And Geography,7
01487,Levi Strauss Corporation,7
01488,Phytotrade Africa,7
01489,Indian Council Of Agricultural Research (Icar) (India),7
01490,International Potato Center,7
01491,International Rice Research Institute,7
01494,Heidelbergcement,7
01495,Spain,7
01497,Physicians For Social Responsibility,7
01498,Budapest,7
01499,Fiji,7
01502,Universidad De Sao Paulo,7
01503,France,7
01504,Malaysia,7
01505,International Maritime Organization,7
01507,Afrepren,7
01510,Lyon,7
01511,Asociacion De Pequenos Productores De Talamanca,7
01513,Green Cross International,7
01515,Sahara And Sahel Observatory,7
01516,Sweden,7
01517,Raed-Arab Network For Environment And Development,7
01518,Chile,7
01522,Kazakhstan,7
01523,University Of Kuwait,7
01525,International Union For Conservation Of Nature,7
01527,Institut Méditerranéen De L'Eau,7
01529,Germany,7
01530,Netherlands,7
01531,Mexico,7
01532,Bp,7
01533,Gapminder,7
01535,Esri,7
01536,National Company For Communications Technology,7
01537,Food And Agriculture Organization,7
01538,Scientific Committee On Antarctic Research,7
01539,Fundación Bariloche,7
01540,Japan,7
01542,Germany,7
01544,Mexico,7
01546,Equatorial Guinea,7
01547,Unesco,7
01549,United Nations International Children'S Emergency Fund,7
01551,Nepal,7
01554,Burundi,7
01555,Philippines,7
01556,Thailand,7
01557,Global Coral Reef Monitoring Network,7
01558,Asian Development Bank,7
01561,Bhutan,7
01562,Italy,7
01566,Netherlands,7
01567,Asociación Para La Organización Y Educación Empresarial Femenina De El Salvador (El Salvador),7
01568,Royal Danish Academy Of Fine Arts,7
01569,International Labour Organization,7
01571,Potchefstroom Universiteit,7
01572,"Palestian Territory, Occupied",7
01573,Philippines,7
01578,Université Du Québec À Montréal,7
01579,United Nations Environment Program,7
01580,Germany,7
01582,Inter-America Development Bank,7
01583,Academy For Educational Development (Aed) (United States),7
01585,Wallonia,7
01586,Alexander Von Humboldt Institute,7
01588,Uganda,7
01591,Blackwell Publishing (United Kingdom Of Great Britain And Northern Ireland),7
01592,International Institute For Energy Conservation,7
01593,"Institute Of Oceanology, Chinese Academy Of Sciences",7
01594,World Tourism Organization,7
01595,Bournemouth And West Hampshire (United Kingdom Of Great Britain And Northern Ireland),7
01597,Ghana,7
01598,India,7
01599,Metropolis,7
01600,World Resources Institute,7
01601,Ec3 Global (Managers Of The Green Globe Programme In The Asia Pacific Region) (Australia),7
01602,Fraunhofer- Institute For Systems And Innovation Research (Isi) (Germany);,7
01603,International Development Research Centre,7
01604,Pusat Pendidikan Lingkungan Hidup (Indonesia),7
01606,"Population, Health Environment Ethiopia Consortium",7
01607,Socotra Ecotourism Society,7
01609,United Nations Environment Program,7
01612,Peruvian Society For Environmental Law,7
01614,Union Wallonne Des Entreprises,7
01615,International Institute For Environment And Development,7
01618,Canadian University Services Overseas,7
01619,Morocco,7
01620,Chile,7
01623,Asian Productivity Organisation,7
01624,La Recherche Agronomique Pour Le Développement,7
01625,Laos,7
01627,Indonesia,7
01629,China Petroleum And Chemical Industry Association (China),7
01630,World Bank,7
01633,Mozambique,7
01635,The Club Of Rome,7
01637,Greenpeace International,7
01639,Council For Scientific And Industrial Research,7
01641,Hellenic Center For Marine Research,7
01642,International Union For Conservation Of Nature,7
01644,Interdev,7
01645,Praja,7
01646,German Agro Action,7
01649,United States,7
01652,Federation Of International Automobile Transport,7
01654,Asian Development Bank,7
01657,Unesco,7
01660,Belmont Forum,7
01661,Germany,7
01663,Wateraid,7
01665,Guatemala,7
01666,Mexico,7
01667,World Chlorine Council,7
01668,United Nations Economic Commission For Latin America And The Caribbean,7
01672,World Nuclear Association,7
01673,Federacja Konsumentow,7
01674,Panama,7
01675,Cozumel,7
02208,Mauritius,7
02309,Peru,7
02320,Saint Kitts And Nevis,7
02329,Australia,7
02350,Econexus,7
02386,Future Earth,7
02502,Conservation International,7
02518,Surya University,7
02574,Community Cooker Foundation,7
02695,Pakistan,7
07315,Papua New Guinea,7
07318,Germany,7
07321,British Airways,7
07339,International Federation Of Red Cross And Red Crescent Societies,7
07342,Trinidad And Tobago,7
07345,Dominican Republic,7
07348,Bank Of Papua New Guinea,7
07351,European Union,7
07360,"; Kiribati: K-Organic Producers,",7
07363,New Caleonia,7
07369,United Nations Development Program,7
07378,Tropical Agricultural Research And Higher Education Center,7
07381,Tonga,7
07387,Regional Environmental Centre For Central Asia,7
07393,Unesco,7
07396,Chile,7
07405,Esa-Pwa,7
07408,Australia,7
07411,Organization For Economic Cooperation And Development,7
07414,Samoa,7
07420,Grenada,7
07423,Pacific Islands Forum Secretariat,7
07426,International Fertilizer Industry Association,7
07429,Saint Lucia,7
07435,Pacific Islands Health Officers' Association,7
07444,Solomon Islands,7
07447,World Bank,7
07453,Papua New Guinea,7
07456,Papua New Guinea,7
07459,France,7
07477,Papua New Guinea,7
07480,Seychelles,7
07483,Côte D'Ivoire,7
07486,Global Alliance For Improved Nutrition,7
07492,United Nations Industrial Development Organization,7
07507,Visa Inc.,7
07510,Comoros,7
07516,Comoros,7
07522,Italy,7
07525,Montroix Pty Ltd,7
07534,United States,7
07540,Australia,7
07543,Guinea Bisau,7
07552,Grenada,7
07555,International Labour Organization,7
07558,Solomon Islands,7
07564,Australia,7
07570,Antigua And Barbuda,7
07597,Pacific Youth Council,7
07612,Pacific Island Forum Secretariat,7
07618,International Union For Conservation Of Nature,7
07624,United Nations Development Program,7
07633,New Zealand,7
07636,Palau,7
07636,Tonga,7
07645,Niue,7
07648,"Environmental Law Institutor,",7
07669,Israel,7
07675,Seychelles,7
07678,Solomon Islands,7
07696,Nauru,7
07699,New Zealand,7
07702,Fiji,7
07714,Nauru,7
07717,Samoa,7
07753,University Of French Polynesia,7
07765,Global Fund For Women,7
07786,United Nations Population Fund,7
07795,Melbourne University,7
07807,Facultad Latinoamericana De Ciencias Sociales,7
07825,Colombia,7
07834,Hawaii Institute For Marine Biology,7
07843,Marshall Islands,7
07849,Micronesia Conservation Trust,7
07858,Monaco,7
07864,G Adventures,7
07888,Costa Rica,7
07894,Jamaica,7
07897,United Nations Environment Program,7
07915,United Nations Entity For Gender Equality And The Empowerment Of Women,7
07918,Saint Lucia University Of The West Indies,7
07927,Kiribati,7
07930,International Volunteer Hq,7
07933,Haiti,7
07936,Japan,7
07939,French Polynesia,7
07945,Nauru,7
07951,Organization Of Eastern Caribbean States,7
07954,Micronesia,7
07963,European Union,7
07972,Samoa Farmers Association,7
07996,United Nations Population Fund,7
08005,Harrisburg University Of Science And Technology,7
08017,United Nations Department Of Economic And Social Affairs,7
08020,Indian Ocean Commission,7
08026,University Of Hawaii,7
08029,International Red Cross And Red Crescent Movement,7
08035,Papua New Guinea,7
08047,Kamoka Pearls,7
08056,Bougainville,7
08062,Unesco,7
08083,Samoa,7
08098,United Nations Development Program,7
08871,Association Of People For Practical Life Education,7
08936,Iwa;,7
08989,Eubios Ethics Institute,7
09017,Plock,7
09042,Vrije Universiteit Amsterdam,7
09061,Save The Children,7
09466,Economic Community Of West African States,7
09511,United Kingdom,7
09516,World Initiatives For Grantmaker Support,7
09526,Lebanon,7
09636,World Merit,7
09636,World Merit,7
09646,Sustainable Rural Initatives Kenya,7
09651,New Venture Fund,7
09671,Veterinary Research Institute,7
09691,College Of William And Mary,7
09696,Global Partnership For Education,7
09726,Saintif,7
09771,International Youth Foundation,7
09961,Zoersel,7
10117,South Iceland Adventure,7
10466,Colombian Coffee Growers Federation,7
10581,"Goldbach Media,",7
10753,United Nations Human Settlements Program,7
10857,Instituto Ação Verde,7
10913,Masisa Internacional,7
10937,Bright Agrotech,7
10969,International Feed Industry Federation,7
10993,Boğaziçi University,7
11008,Uttar Pradesh State,7
11041,Aiesec International,7
11063,Herrington And Sutcliffe,7
11203,Pez Estudio,7
11208,Rotary International,7
11211,Chosun Biz,7
11224,Asociación De Fundaciones Empresariales,7
11236,United Nations Industrial Development Organization.,7
11260,Town And Country Planning Association,7
11348,Cj Corporation,7
11352,Sustainable Development Solutions Network,7
11420,Cape Verde,7
11784,World Business Council For Sustainable Development,7
11820,Lixil/American Standard,7
11829,Margaret A. Cargill Foundation,7
11832,Global Environment Facility,7
11850,United Nations Global Pulse,7
11853,Merck For Mothers,7
11898,Grupo Melo,7
11915,Foundation Resonance,7
11923,Ilemela,7
11924,Yiaga,7
11932,Global Health Media Project,7
11935,International Alliance For Responsible Drinking,7
11936,California,7
11941,Cameroon,7
11943,Heliopolis University For Sustainable Development,7
11955,Planetearth,7
11964,Meghalaya State,7
11966,Bio Thau,7
11974,Khulna University,7
11994,United Nations Population Fund,7
11998,"Mahidol University,",7
12031,Global Call To Action Against Poverty,7
12054,African Democracy Forum,7
12066,Fundación Paraguaya,7
12105,Niger State,7
12126,Itaipu Binacional,7
12237,Sunscious,7
12273,Olam,7
14183,Swiss Tropical And Public Health Institute,7
12318,Indonesian Corporate Social Responsibility Society,7
12354,International Centre For Climate Change And Development,7
12369,Jamaica,7
12390,Health Development Initiative,7
12396,Post-Conflict Research Center,7
12411,Honduras,7
12417,Caribbean Led Lighting,7
12433,Aikagroup,7
12586,Universidad Estatal De Bolívar,7
12688,Nauru,7
12820,Caribbean Tourism Organization,7
12896,Atlassian,7
12998,University Of The Philippines,7
13227,Insurance Australia Group,7
13343,Global Environment Facility,7
13607,Cnbc Africa,7
13864,The Nature Conservancy,7
14246,Mtn,7
14264,"Comunidad Consciente México, A.C.",7
14306,Cordio East Africa,7
14373,Ocean Preservation Society,7
14415,Ahrend,7
14488,Grid Arendal,7
14520,Nigeria Mortgage Refinancing Company,7
14795,The Tiffany And Co. Foundation,7
14827,Global Ocean Biodiversity Initiative,7
14840,Natural Resource Consultants,7
14849,Namibia,7
14967,Universiti Malaysia Terengganu,7
15031,Global Water Partnership,7
15139,Gudiawaye,7
15143,Global Aquaculture Alliance,7
15175,College Of Charleston,7
15187,Western Indian Ocean Marine Science Association,7
15242,Terracom Engenharia,7
15250,Uk-China Sustainable Agricultural Innovation Network,7
15266,Chulalongkorn University,7
15386,Anepap,7
15401,University Of Utrecht,7
15410,Ambilital,7
15422,Solas,7
15453,East Africa Community,7
15482,Marine Stewardship Council,7
15491,Castle Foundation,7
15497,Architects Hawaii,7
15611,Siemens,7
15614,Lithuania,7
15686,Italy,7
15701,Secretariat For The Pacific Regional Environment Program,7
15757,Medpan,7
15763,Gobernacin De La Provincia Antartica De Chile,7
15767,Deep Ocean Steward Iniative,7
15788,Consortium For The Conservation Of Coastal And Marine Ecosystems In The Western Indian Ocean,7
15798,International Atomic Energy Agency,7
15806,Ukrainian Scientific Center Of Ecology Of The Sea,7
15810,Unesco,7
15862,Nieuwsblad,7
15948,Bangor University,7
15962,International Maritime Organization,7
15986,"Singapore,",7
15994,Westafricaenrg,7
16006,Australia,7
16010,United States,7
16110,Islands Development Company,7
16114,France,7
16150,Universidad De Sevilla,7
16166,United Nations Global Compact,7
16170,Western Central Atlantic Fisheries Commission,7
16174,Ngo Fórum Do Mar Fundação Grupo Boticário,7
16190,Associao Ecolgica Joinvillense - Vida Verde,7
16206,Portuguese Lixo Marinho Association,7
16222,Panama,7
16242,Food And Agriculture Organization,7
16331,France,7
16346,United Nations Department Of Economic And Social Affairs,7
16410,Marks And Spencer,7
16414,Tunacons,7
16422,Fiji Fishing Industries Association,7
16439,Institute National Des Sciences Et Technologies De La Mer - Instm,7
16482,Kaunas,7
16542,University Of Washington,7
16556,Manta Trust,7
16637,Global Environmental Facility,7
16700,United Nations Economic Commission For Europe,7
16709,Outward Bound Hong Kong,7
16712,Forever Sabah,7
16718,European Fisheries Control Agency,7
16727,Clientearth,7
16754,Samoa Chamber Of Commerce,7
16758,International Atomic Energy Agency,7
16770,Global Environment Facility,7
16838,Morocco,7
16878,United States,7
16886,Somalia,7
16934,University Of South Pacific,7
16954,Skretting,7
17002,Museums Victoria,7
17026,University Of Western Australia,7
17094,Rbc Consultant Co. Ltd.,7
17174,Poland,7
17174,Russia,7
17314,Monaco Telecom,7
17330,3M,7
17354,Project Survival Pacific,7
17358,Hcrf,7
17370,Locally Managed Marine Area Network,7
17454,World Wildlife Fund,7
17554,Sher-E-Bangla Agricultural University,7
17590,European Union,7
17618,International Union For Conservation Of Nature,7
17725,Ulcinj,7
17749,Villefranche Sur Mer Oceanographic Laboratory,7
17755,Marine Conservation Institute,7
17770,Qlik,7
17788,Instituto Technologico Superior De Tela-Universidad Nacional Autonomo De Honduras,7
17842,International Federation Of Hard Of Hearing People,7
17932,United States,7
17962,Papua New Guinea,7
18001,Egypt,7
18085,University Of Gothenburg,7
18157,Monterey Bay Aquarium Seafood Watch,7
18259,Coral Triangle Centre,7
18313,Seychelles,7
18379,Isea,7
18382,Poland,7
18472,Handm,7
18499,Aceh Aquaculture Cooperative,7
18603,Food And Agriculture Organization,7
18623,Institut Halieutiques Et Des Sciences Marines,7
18743,Peru,7
18768,Sweden,7
18833,United Nations Environment Program,7
18913,The Climate Reality Project Canada,7
19068,Jiangsu,7
19208,Blue Ventures,7
19228,Cobsea Secretariat,7
19363,International Investment Bank,7
19373,Institute For Water Of The Republic Of Slovenia,7
19434,International Coral Reef Initiative,7
19479,Turtle Foundation,7
19529,Food And Agriculture Organization,7
19629,Estacion Las Tortugas,7
19649,Sos Atlantic Forest,7
19659,Sos Atlantic Forest,7
19669,Sos Atlantic Forest,7
19674,Gray Fishtag Research,7
19684,Asociacin De Cangrejeros - Santa Teresa,7
19769,Sabang Sea Ferry Multi-Purpose Cooperative,7
19844,Tethys Institute,7
19924,Saintate Insurance Company Of Mauritius Foundation,7
19949,World Wildlife Fund,7
19999,Forum Fisheries Agency,7
20009,Niue,7
20074,Lithuania,7
20104,Who Collaborating Centre For Health And Sustainable Development,7
20199,Adescoiselcor,7
20264,Brazil,7
20269,Corparien,7
20304,Grieg Seafood Asa,7
20369,Maldives,7
20608,Austria,7
20696,"Smartbay Ireland, Limited",7
20744,Aruba Birdlife Conservation,7
20784,Boston University,7
20828,Woods Hole Oceanographic Institution,7
20944,Saintatoil •,7
21056,Hawaii Green Growth,7
21076,France,7
21092,Asociacin De Artesanos Y Servicios Marinos,7
21156,Saintavis Seafoods Inc.,7
21160,Saintavis Seafoods Inc.,7
21164,Saintavis Seafoods Inc.,7
21168,Saintavis Seafoods Inc.,7
21172,Saintavis Seafoods Inc.,7
21176,Saintavis Seafoods Inc.,7
21180,Saintavis Seafoods Inc.,7
21192,Hellenic Centre For Marine Research,7
21200,Saintavis Seafoods Inc.,7
21228,University Of Bern,7
21236,Cm Loures;,7
21244,Eco-Ethics Kenya,7
21260,Costa Rica,7
21272,Ascobans,7
21352,Comoros,7
21368,Institute Of Oceanology Of The Polish Academy Of Sciences,7
21396,Center-For-Cetacean-Research-And-Conservation,7
21408,World Wildlife Fund,7
21548,United States,7
21560,Nairobi Convention,7
21584,Universit Assane Seck De Ziguinchor,7
21588,Eastern Fishermen'S Federation,7
21620,The Tiffany And Co. Foundation,7
21648,Asociacion Mujeres Ebano,7
21668,Coral Reef Alliance,7
21672,Unesco,7
21696,Instituto De Pesca/Agencia Paulista De Tecnologia Do Agronegocio,7
21700,Global Penguin Society,7
21714,Nukubalavu,7
21735,India,7
21759,United Nations Environment Program,7
22353,United States,7
22414,Georgia,7
22525,Filantropia,7
22605,Itt Motions Technologies,7
22613,Swahili Language Board Of Southern Africa,7
22623,Community Villa Los Angeles,7
23253,Leiden University,7
23310,Cairns Regional Council,7
23461,Imro-Ddkk Nonprofit Kft,7
23842,Nepal National Dalit Social Welfare Organisation,7
23965,International Maritime Organization,7
24312,Hilliard Lyons Foundation,7
24642,Biscay Provincial Council,7
24826,"Yingqiao Education Consulting Co., Ltd",7
25396,Centre For Rural Technology,7
25745,African Water Association,7
25765,Aecom,7
25981,Portugal,7
26233,Royal Academy Of Engineering,7
26410,Secretariat For The Pacific Community,7
26498,Samoa,7
00073,Organizacao Das Cooperativas Brasileiras,8
00093,Empower Generation,8
00135,Regional Environmental Centre For Central Asia,8
00352,China Environmental Protection Foundation,8
00365,Dutch Cycling Embassy,8
00368,Hove,8
00410,World Bank,8
00438,Embraer,8
00442,Medium And Sanitas,8
00472,United Nations Environment Program,8
00473,United Nations Population Fund,8
00487,Switzerland,8
00492,Aristotle University Of Thessaloniki,8
00493,United Nations Conference On Trade And Development,8
00500,Food And Agriculture Organization,8
00553,World Agroforestry Centre,8
00651,Turkey Plant Breeders Association,8
00737,Saintrathmore University,8
00743,Parikrama Mahila Samiti,8
00901,World Energy Council,8
00913,Kazakhstan,8
01037,De Beers Group,8
01113,Group Of Eight (G-8),8
01122,International Planned Parenthood Federation,8
01232,Guaranty Trust Bank,8
01479,International Food Policy Research Institute,8
01481,Zambia,8
01482,United Nations Conference On Trade And Development,8
01483,Malaysia,8
01484,Kasetsart University,8
01485,Indian Institute Of Management,8
01487,Pearson,8
01488,Uganda,8
01489,Japan International Research Center For Agricultural Sciences,8
