geonameid,city,subcountry,country
6943558,Bracken Ridge,Queensland,Australia
2174003,Brisbane,Queensland,Australia
2173605,Buderim,Queensland,Australia
2173323,Bundaberg,Queensland,Australia
2172832,Caboolture,Queensland,Australia
2172797,Cairns,Queensland,Australia
2172710,Caloundra,Queensland,Australia
7281839,Carindale,Queensland,Australia
2169220,Deception Bay,Queensland,Australia
9957340,Forest Lake,Queensland,Australia
2165478,Gladstone,Queensland,Australia
2165087,Gold Coast,Queensland,Australia
7281838,Logan City,Queensland,Australia
2159220,Mackay,Queensland,Australia
2158562,Maryborough,Queensland,Australia
2156934,Morayfield,Queensland,Australia
2065594,Mount Isa,Queensland,Australia
2155787,Narangba,Queensland,Australia
2155542,Nerang,Queensland,Australia
2151437,Rockhampton,Queensland,Australia
2207259,South Brisbane,Queensland,Australia
2148928,Southport,Queensland,Australia
2147892,Sunnybank,Queensland,Australia
9957350,Sunnybank Hills,Queensland,Australia
2147849,Surfers Paradise,Queensland,Australia
2146268,Toowoomba,Queensland,Australia
2146142,Townsville,Queensland,Australia
2143069,Woodridge,Queensland,Australia
2078025,Adelaide,South Australia,Australia
7302628,Adelaide Hills,South Australia,Australia
2071059,Gawler,South Australia,Australia
2065740,Morphett Vale,South Australia,Australia
2156643,Mount Gambier,South Australia,Australia
2065176,Murray Bridge,South Australia,Australia
2062944,Prospect,South Australia,Australia
2058430,Whyalla,South Australia,Australia
2173125,Burnie,Tasmania,Australia
2168943,Devonport,Tasmania,Australia
2163355,Hobart,Tasmania,Australia
2160517,Launceston,Tasmania,Australia
9972579,Altona Meadows,Victoria,Australia
2177091,Ballarat,Victoria,Australia
7932629,Balwyn North,Victoria,Australia
2176187,Bendigo,Victoria,Australia
2176031,Berwick,Victoria,Australia
2174580,Boronia,Victoria,Australia
7932646,Brighton East,Victoria,Australia
2173741,Brunswick,Victoria,Australia
8349381,Bundoora,Victoria,Australia
2172686,Camberwell,Victoria,Australia
2172264,Carnegie,Victoria,Australia
2172191,Carrum Downs,Victoria,Australia
2207618,Cheltenham,Victoria,Australia
2171400,Clayton,Victoria,Australia
2171168,Coburg,Victoria,Australia
2170089,Craigieburn,Victoria,Australia
2170078,Cranbourne,Victoria,Australia
2169460,Dandenong,Victoria,Australia
9972522,Dandenong North,Victoria,Australia
2169145,Deer Park,Victoria,Australia
2168607,Doncaster,Victoria,Australia
2168605,Doncaster East,Victoria,Australia
2167817,Echuca,Victoria,Australia
2167445,Eltham,Victoria,Australia
8347325,Endeavour Hills,Victoria,Australia
2167279,Epping,Victoria,Australia
2167208,Essendon,Victoria,Australia
7281850,Ferntree Gully,Victoria,Australia
2166144,Frankston,Victoria,Australia
2166143,Frankston East,Victoria,Australia
9972527,Frankston South,Victoria,Australia
2165798,Geelong,Victoria,Australia
7932612,Glen Iris,Victoria,Australia
2165329,Glenferrie,Victoria,Australia
2165200,Glenroy,Victoria,Australia
2164515,Greensborough,Victoria,Australia
2163990,Hampton Park,Victoria,Australia
2163776,Hawthorn South,Victoria,Australia
8349243,Hillside,Victoria,Australia
7281807,Hoppers Crossing,Victoria,Australia
2161540,Kew,Victoria,Australia
2161532,Keysborough,Victoria,Australia
2160706,Lalor,Victoria,Australia
2160582,Langwarrin,Victoria,Australia
2160560,Lara,Victoria,Australia
2160188,Lilydale,Victoria,Australia
7932638,Malvern East,Victoria,Australia
2158177,Melbourne,Victoria,Australia
2158151,Melton,Victoria,Australia
2157698,Mildura,Victoria,Australia
2157635,Mill Park,Victoria,Australia
2157343,Moe,Victoria,Australia
2156878,Mornington,Victoria,Australia
2156663,Mount Eliza,Victoria,Australia
2156578,Mount Martha,Victoria,Australia
2156340,Mulgrave,Victoria,Australia
2155718,Narre Warren,Victoria,Australia
9972518,Narre Warren South,Victoria,Australia
2155204,Noble Park,Victoria,Australia
2155001,Northcote,Victoria,Australia
2153951,Pakenham South,Victoria,Australia
2152819,Point Cook,Victoria,Australia
2152558,Preston,Victoria,Australia
2151716,Reservoir,Victoria,Australia
2151649,Richmond,Victoria,Australia
2150894,Rowville,Victoria,Australia
8347896,Roxburgh Park,Victoria,Australia
2150717,Saint Albans,Victoria,Australia
2150660,Saint Kilda,Victoria,Australia
2149975,Seaford,Victoria,Australia
2149645,Shepparton,Victoria,Australia
2148591,Springvale,Victoria,Australia
2147914,Sunbury,Victoria,Australia
9972578,Sunshine West,Victoria,Australia
2147357,Tarneit,Victoria,Australia
8347847,Taylors Lakes,Victoria,Australia
2146827,Thomastown,Victoria,Australia
2146793,Thornbury,Victoria,Australia
2146108,Traralgon,Victoria,Australia
2144764,Wangaratta,Victoria,Australia
2144728,Wantirna South,Victoria,Australia
2144528,Warrnambool,Victoria,Australia
2144095,Werribee,Victoria,Australia
2143285,Wodonga,Victoria,Australia
8348078,Wyndham Vale,Victoria,Australia
2077963,Albany,Western Australia,Australia
2077579,Armadale,Western Australia,Australia
2075432,Bunbury,Western Australia,Australia
2075265,Busselton,Western Australia,Australia
7302631,Canning Vale,Western Australia,Australia
2071223,Fremantle,Western Australia,Australia
2070998,Geraldton,Western Australia,Australia
2070571,Gosnells,Western Australia,Australia
2068823,Kalgoorlie,Western Australia,Australia
2068079,Kwinana,Western Australia,Australia
2067119,Mandurah,Western Australia,Australia
2063523,Perth,Western Australia,Australia
2063042,Port Hedland,Western Australia,Australia
2062338,Rockingham,Western Australia,Australia
8349108,Thornlie,Western Australia,Australia
8348101,Willetton,Western Australia,Australia
2774326,Klagenfurt Am Wörthersee,Carinthia,Austria
2764786,Spittal An Der Drau,Carinthia,Austria
2762372,Villach,Carinthia,Austria
2760910,Wolfsberg,Carinthia,Austria
2782555,Amstetten,Lower Austria,Austria
2782067,Baden,Lower Austria,Austria
2773913,Klosterneuburg,Lower Austria,Austria
2773549,Krems An Der Donau,Lower Austria,Austria
2771335,Mödling,Lower Austria,Austria
2766429,Sankt Pölten,Lower Austria,Austria
2765388,Schwechat,Lower Austria,Austria
2763795,Ternitz,Lower Austria,Austria
2763460,Traiskirchen,Lower Austria,Austria
2761669,Weinzierl Bei Krems,Lower Austria,Austria
2761353,Wiener Neustadt,Lower Austria,Austria
2778067,Graz,Saintyria,Austria
2774773,Kapfenberg,Saintyria,Austria
2772649,Leoben,Saintyria,Austria
3323063,Ansfelden,Salzburg,Austria
2776951,Hallein,Salzburg,Austria
2766922,Saalfelden Am Steinernen Meer,Salzburg,Austria
2766824,Salzburg,Salzburg,Austria
2775220,Innsbruck,Tyrol,Austria
2773300,Kufstein,Tyrol,Austria
2781520,Braunau Am Inn,Upper Austria,Austria
2772635,Leonding,Upper Austria,Austria
2772400,Linz,Upper Austria,Austria
2764359,Sainteyr,Upper Austria,Austria
2763423,Traun,Upper Austria,Austria
2761524,Wels,Upper Austria,Austria
2761369,Vienna,Vienna,Austria
2781503,Bregenz,Vorarlberg,Austria
2780741,Dornbirn,Vorarlberg,Austria
2779674,Feldkirch,Vorarlberg,Austria
2772173,Lustenau,Vorarlberg,Austria
585915,Khirdalan,Abşeron,Azerbaijan
148445,Astara,Astara,Azerbaijan
587384,Agdzhabedy,Ağcabǝdi,Azerbaijan
148619,Ağdam,Ağdam,Azerbaijan
587378,Ağdaş,Ağdaş,Azerbaijan
587361,Aghsu,Ağsu,Azerbaijan
587261,Amirdzhan,Baki,Azerbaijan
587084,Baku,Baki,Azerbaijan
824003,Bakıxanov,Baki,Azerbaijan
587078,Bilajari,Baki,Azerbaijan
586968,Biny Selo,Baki,Azerbaijan
586925,Buzovna,Baki,Azerbaijan
586429,Hövsan,Baki,Azerbaijan
585630,Lökbatan,Baki,Azerbaijan
585568,Mardakan,Baki,Azerbaijan
585557,Maştağa,Baki,Azerbaijan
585103,Qaraçuxur,Baki,Azerbaijan
585184,Sabunçu,Baki,Azerbaijan
586340,Yeni Suraxanı,Baki,Azerbaijan
584614,Zabrat,Baki,Azerbaijan
148354,Beylagan,Beyləqan,Azerbaijan
148340,Pushkino,Bilǝsuvar,Azerbaijan
587057,Barda,Bǝrdǝ,Azerbaijan
148106,Fizuli,Füzuli,Azerbaijan
584716,Yelenendorf,Goygol Rayon,Azerbaijan
586427,Geoktschai,Göyçay,Azerbaijan
586523,Ganja,Gǝncǝ,Azerbaijan
585225,Hacıqabul,Hacıqabul,Azerbaijan
147982,Imishli,İMişli,Azerbaijan
148290,Dzhalilabad,Jalilabad,Azerbaijan
585763,Kyurdarmir,Kürdǝmir,Azerbaijan
147622,Lankaran,Lənkəran,Azerbaijan
585514,Mingelchaur,Mingǝcevir,Azerbaijan
147429,Nakhchivan,Nakhichevan,Azerbaijan
147425,Neftçala,Neftçala,Azerbaijan
585226,Qazax,Qazax,Azerbaijan
585221,Quba,Quba,Azerbaijan
585220,Qusar,Qusar,Azerbaijan
147288,Saatlı,Saatlı,Azerbaijan
147059,Əhmədbəyli,Saatlı,Azerbaijan
585187,Sabirabad,Sabirabad,Azerbaijan
147271,Salyan,Salyan,Azerbaijan
586763,Divichibazar,Shabran,Azerbaijan
585170,Sheki,Shaki City,Azerbaijan
148565,Şirvan,Shirvan,Azerbaijan
585379,Hacı Zeynalabdin,Sumqayit,Azerbaijan
584923,Sumqayıt,Sumqayit,Azerbaijan
584871,Terter,Tǝrtǝr,Azerbaijan
584791,Ujar,Ucar,Azerbaijan
146970,Xankandi,Xankǝndi,Azerbaijan
584717,Xaçmaz,Xaçmaz,Azerbaijan
584649,Yevlakh,Yevlax City,Azerbaijan
584596,Zaqatala,Zaqatala,Azerbaijan
585156,Shamakhi,Şamaxı,Azerbaijan
147105,Shushi,Şuşa,Azerbaijan
585152,Shamkhor,Şǝmkir,Azerbaijan
3572375,Freeport,Freeport,Bahamas
3571971,Lucaya,Freeport,Bahamas
3571824,Nassau,New Providence,Bahamas
290247,Madīnat Ḩamad,Central Governorate,Bahrain
290215,Jidd Ḩafş,Manama,Bahrain
290340,Manama,Manama,Bahrain
290104,Sitrah,Manama,Bahrain
290332,Al Muharraq,Muharraq,Bahrain
385038,Ar Rifā‘,Southern Governorate,Bahrain
290269,Dār Kulayb,Southern Governorate,Bahrain
290187,Madīnat ‘Īsá,Southern Governorate,Bahrain
1336137,Barisāl,Barisāl,Bangladesh
1336136,Bhola,Barisāl,Bangladesh
1477498,Bhāndāria,Barisāl,Bangladesh
1210565,Burhānuddin,Barisāl,Bangladesh
1185210,Gaurnadi,Barisāl,Bangladesh
1185251,Lālmohan,Barisāl,Bangladesh
1185173,Mathba,Barisāl,Bangladesh
1185171,Mehendiganj,Barisāl,Bangladesh
1185156,Nālchiti,Barisāl,Bangladesh
1185138,Pirojpur,Barisāl,Bangladesh
1185270,Bāndarban,Chittagong,Bangladesh
1185249,Chhāgalnāiya,Chittagong,Bangladesh
1205733,Chittagong,Chittagong,Bangladesh
1185186,Comilla,Chittagong,Bangladesh
1336134,Cox’S Bāzār,Chittagong,Bangladesh
6414184,Fatikchari,Chittagong,Bangladesh
1185224,Feni,Chittagong,Bangladesh
1201753,Hājīganj,Chittagong,Bangladesh
1185252,Khagrachhari,Chittagong,Bangladesh
1196292,Lakshmīpur,Chittagong,Bangladesh
1185183,Lākshām,Chittagong,Bangladesh
1462681,Manikchari,Chittagong,Bangladesh
1193823,Nabīnagar,Chittagong,Bangladesh
1185148,Patiya,Chittagong,Bangladesh
1189638,Raojān,Chittagong,Bangladesh
1185236,Rāipur,Chittagong,Bangladesh
1185127,Rāmganj,Chittagong,Bangladesh
1185120,Sandwīp,Chittagong,Bangladesh
1336133,Sātkania,Chittagong,Bangladesh
1185095,Teknāf,Chittagong,Bangladesh
7701354,Azimpur,Dhaka,Bangladesh
1185263,Bhairab Bāzār,Dhaka,Bangladesh
1185276,Bājitpur,Dhaka,Bangladesh
1207047,Char Bhadrāsan,Dhaka,Bangladesh
1185241,Dhaka,Dhaka,Bangladesh
1185100,Dohār,Dhaka,Bangladesh
1203344,Farīdpur,Dhaka,Bangladesh
1185218,Gafargaon,Dhaka,Bangladesh
1185106,Jamālpur,Dhaka,Bangladesh
1337249,Kishorganj,Dhaka,Bangladesh
1185165,Mirzāpur,Dhaka,Bangladesh
1185164,Muktāgācha,Dhaka,Bangladesh
1185162,Mymensingh,Dhaka,Bangladesh
1337245,Mādārīpur,Dhaka,Bangladesh
1185117,Narsingdi,Dhaka,Bangladesh
1185116,Netrakona,Dhaka,Bangladesh
1185159,Nāgarpur,Dhaka,Bangladesh
1185155,Nārāyanganj,Dhaka,Bangladesh
9827976,Paltan,Dhaka,Bangladesh
1191368,Pālang,Dhaka,Bangladesh
1189056,Sakhipur,Dhaka,Bangladesh
1188569,Sarishābāri,Dhaka,Bangladesh
1337248,Sherpur,Dhaka,Bangladesh
1185098,Tungi,Dhaka,Bangladesh
1185920,Tungipāra,Dhaka,Bangladesh
1336144,Tāngāil,Dhaka,Bangladesh
1185262,Bherāmāra,Khulna,Bangladesh
1185260,Bhātpāra Abhaynagar,Khulna,Bangladesh
1336140,Jessore,Khulna,Bangladesh
1185204,Jhingergācha,Khulna,Bangladesh
1197895,Kesabpur,Khulna,Bangladesh
1336135,Khulna,Khulna,Bangladesh
1185191,Kushtia,Khulna,Bangladesh
1185272,Kālia,Khulna,Bangladesh
1185199,Kālīganj,Khulna,Bangladesh
1185167,Morrelgonj,Khulna,Bangladesh
1185293,Narail,Khulna,Bangladesh
1191139,Phultala,Khulna,Bangladesh
1185239,Sarankhola,Khulna,Bangladesh
1185111,Sātkhira,Khulna,Bangladesh
1205481,Uttar Char Fasson,Khulna,Bangladesh
1185283,Badarganj,Rangpur Division,Bangladesh
1185247,Chilmāri,Rangpur Division,Bangladesh
1203891,Dinājpur,Rangpur Division,Bangladesh
1185181,Lalmanirhat,Rangpur Division,Bangladesh
1185160,Nageswari,Rangpur Division,Bangladesh
1185141,Panchagarh,Rangpur Division,Bangladesh
1185149,Parbatipur,Rangpur Division,Bangladesh
1337239,Pīrgaaj,Rangpur Division,Bangladesh
1185188,Rangpur,Rangpur Division,Bangladesh
1185092,Thākurgaon,Rangpur Division,Bangladesh
1209562,Bera,Rājshāhi,Bangladesh
1337233,Bogra,Rājshāhi,Bangladesh
1185207,Ishurdi,Rājshāhi,Bangladesh
1185206,Joypur Hāt,Rājshāhi,Bangladesh
1337240,Nawābganj,Rājshāhi,Bangladesh
1336143,Pābna,Rājshāhi,Bangladesh
1192366,Pār Naogaon,Rājshāhi,Bangladesh
1185128,Rājshāhi,Rājshāhi,Bangladesh
6545349,Saidpur,Rājshāhi,Bangladesh
1185108,Shibganj,Rājshāhi,Bangladesh
1185121,Shāhzādpur,Rājshāhi,Bangladesh
1185115,Sirājganj,Rājshāhi,Bangladesh
1185274,Baniachang,Sylhet,Bangladesh
1185254,Chhātak,Sylhet,Bangladesh
1185209,Habiganj,Sylhet,Bangladesh
1185166,Maulavi Bāzār,Sylhet,Bangladesh
1185099,Sylhet,Sylhet,Bangladesh
3374036,Bridgetown,Saint Michael,Barbados
630429,Baranovichi,Brest,Belarus
629634,Brest,Brest,Belarus
629454,Byaroza,Brest,Belarus
627800,Ivatsevichy,Brest,Belarus
627145,Kobryn,Brest,Belarus
625818,Luninyets,Brest,Belarus
623549,Pinsk,Brest,Belarus
622997,Pruzhany,Brest,Belarus
629018,Dobrush,Gomel,Belarus
627907,Gomel,Gomel,Belarus
627751,Kalinkavichy,Gomel,Belarus
625324,Mazyr,Gomel,Belarus
622739,Rahachow,Gomel,Belarus
622794,Rechytsa,Gomel,Belarus
621074,Svyetlahorsk,Gomel,Belarus
618806,Zhlobin,Gomel,Belarus
627904,Hrodna,Grodnenskaya,Belarus
626081,Lida,Grodnenskaya,Belarus
625367,Masty,Grodnenskaya,Belarus
624785,Navahrudak,Grodnenskaya,Belarus
622113,Shchuchin,Grodnenskaya,Belarus
621754,Slonim,Grodnenskaya,Belarus
621713,Smarhon’,Grodnenskaya,Belarus
620391,Vawkavysk,Grodnenskaya,Belarus
628634,Dzyarzhynsk,Minsk,Belarus
630376,Horad Barysaw,Minsk,Belarus
618800,Horad Zhodzina,Minsk,Belarus
627083,Kalodzishchy,Minsk,Belarus
625625,Maladzyechna,Minsk,Belarus
625409,Mar’’Ina Horka,Minsk,Belarus
621266,Saintowbtsy,Minsk,Belarus
622428,Salihorsk,Minsk,Belarus
621741,Slutsk,Minsk,Belarus
620181,Vilyeyka,Minsk,Belarus
8020218,Malinovka,Minsk City,Belarus
625144,Minsk,Minsk City,Belarus
624400,Novoye Medvezhino,Minsk City,Belarus
624034,Asipovichy,Mogilev,Belarus
630468,Babruysk,Mogilev,Belarus
629447,Bykhaw,Mogilev,Belarus
627905,Horki,Mogilev,Belarus
626450,Krychaw,Mogilev,Belarus
625665,Mahilyow,Mogilev,Belarus
627908,Hlybokaye,Vitebsk,Belarus
625743,Lyepyel’,Vitebsk,Belarus
624784,Navapolatsk,Vitebsk,Belarus
624079,Orsha,Vitebsk,Belarus
623760,Pastavy,Vitebsk,Belarus
623317,Polatsk,Vitebsk,Belarus
620127,Vitebsk,Vitebsk,Belarus
2800866,Brussels,Brussels Capital,Belgium
2803448,Aalst,Flanders,Belgium
2803443,Aalter,Flanders,Belgium
2803429,Aarschot,Flanders,Belgium
2803138,Antwerpen,Flanders,Belgium
2803033,Asse,Flanders,Belgium
2802743,Balen,Flanders,Belgium
2802435,Beerse,Flanders,Belgium
2802433,Beersel,Flanders,Belgium
2802170,Beringen,Flanders,Belgium
2802031,Beveren,Flanders,Belgium
2801924,Bilzen,Flanders,Belgium
2801858,Blankenberge,Flanders,Belgium
2801494,Boom,Flanders,Belgium
2801447,Bornem,Flanders,Belgium
2801117,Brasschaat,Flanders,Belgium
2801106,Brecht,Flanders,Belgium
2800931,Brugge,Flanders,Belgium
2799746,Deinze,Flanders,Belgium
2799647,Denderleeuw,Flanders,Belgium
2799645,Dendermonde,Flanders,Belgium
2799496,Destelbergen,Flanders,Belgium
2799412,Diepenbeek,Flanders,Belgium
2799397,Diest,Flanders,Belgium
2799369,Diksmuide,Flanders,Belgium
2799365,Dilbeek,Flanders,Belgium
2799090,Duffel,Flanders,Belgium
2799007,Edegem,Flanders,Belgium
2798987,Eeklo,Flanders,Belgium
2798615,Essen,Flanders,Belgium
2798551,Evergem,Flanders,Belgium
2797779,Geel,Flanders,Belgium
2797670,Genk,Flanders,Belgium
2797656,Gent,Flanders,Belgium
2797638,Geraardsbergen,Flanders,Belgium
2797114,Grimbergen,Flanders,Belgium
2796833,Haaltert,Flanders,Belgium
2796696,Halle,Flanders,Belgium
2796637,Hamme,Flanders,Belgium
2796542,Harelbeke,Flanders,Belgium
2796491,Hasselt,Flanders,Belgium
2796153,Heist-Op-Den-Berg,Flanders,Belgium
2796132,Helchteren,Flanders,Belgium
2796012,Herent,Flanders,Belgium
2796009,Herentals,Flanders,Belgium
2795908,Herzele,Flanders,Belgium
2795800,Heusden,Flanders,Belgium
2795730,Hoboken,Flanders,Belgium
2795398,Hoogstraten,Flanders,Belgium
2795261,Houthalen,Flanders,Belgium
2795100,Ieper,Flanders,Belgium
2795009,Izegem,Flanders,Belgium
2794788,Kalmthout,Flanders,Belgium
2794730,Kapellen,Flanders,Belgium
2794663,Kasterlee,Flanders,Belgium
2794210,Knokke-Heist,Flanders,Belgium
2794166,Koksijde,Flanders,Belgium
2794117,Kontich,Flanders,Belgium
2794070,Kortenberg,Flanders,Belgium
2794055,Kortrijk,Flanders,Belgium
2793446,Lanaken,Flanders,Belgium
2793144,Lebbeke,Flanders,Belgium
2793077,Lede,Flanders,Belgium
2792482,Leuven,Flanders,Belgium
2792397,Lier,Flanders,Belgium
2792360,Lille,Flanders,Belgium
2792235,Lochristi,Flanders,Belgium
2792196,Lokeren,Flanders,Belgium
2792179,Lommel,Flanders,Belgium
2792165,Londerzeel,Flanders,Belgium
2791964,Maaseik,Flanders,Belgium
2791961,Maasmechelen,Flanders,Belgium
2791857,Maldegem,Flanders,Belgium
2791537,Mechelen,Flanders,Belgium
2791424,Meise,Flanders,Belgium
2791343,Menen,Flanders,Belgium
2791315,Merelbeke,Flanders,Belgium
2791194,Middelkerke,Flanders,Belgium
2791067,Mol,Flanders,Belgium
2790676,Mortsel,Flanders,Belgium
2790357,Neerpelt,Flanders,Belgium
2790135,Nijlen,Flanders,Belgium
2790114,Ninove,Flanders,Belgium
2789751,Oostkamp,Flanders,Belgium
2789786,Ostend,Flanders,Belgium
2789529,Oudenaarde,Flanders,Belgium
2789413,Overijse,Flanders,Belgium
2789232,Peer,Flanders,Belgium
2788726,Poperinge,Flanders,Belgium
2788521,Putte,Flanders,Belgium
2788506,Puurs,Flanders,Belgium
2788348,Ranst,Flanders,Belgium
2788088,Riemst,Flanders,Belgium
2787889,Roeselare,Flanders,Belgium
2787769,Ronse,Flanders,Belgium
2787662,Rotselaar,Flanders,Belgium
2786229,Saintabroek,Flanders,Belgium
2786087,Saintekene,Flanders,Belgium
2787048,Schilde,Flanders,Belgium
2786963,Schoten,Flanders,Belgium
2786700,Sint-Genesius-Rode,Flanders,Belgium
2786694,Sint-Gillis-Waas,Flanders,Belgium
2786641,Sint-Katelijne-Waver,Flanders,Belgium
2786634,Sint-Kruis,Flanders,Belgium
2786578,Sint-Niklaas,Flanders,Belgium
2786559,Sint-Pieters-Leeuw,Flanders,Belgium
2786545,Sint-Truiden,Flanders,Belgium
2785778,Temse,Flanders,Belgium
2785622,Tervuren,Flanders,Belgium
2785612,Tessenderlo,Flanders,Belgium
2785476,Tielt,Flanders,Belgium
2785470,Tienen,Flanders,Belgium
2785389,Tongeren,Flanders,Belgium
2785364,Torhout,Flanders,Belgium
2785141,Turnhout,Flanders,Belgium
2784604,Vilvoorde,Flanders,Belgium
2784068,Waregem,Flanders,Belgium
2783820,Wervik,Flanders,Belgium
2783801,Westerlo,Flanders,Belgium
2783763,Wetteren,Flanders,Belgium
2783759,Wevelgem,Flanders,Belgium
2783632,Willebroek,Flanders,Belgium
2783416,Wuustwezel,Flanders,Belgium
2783310,Zaventem,Flanders,Belgium
2783308,Zedelgem,Flanders,Belgium
2783293,Zele,Flanders,Belgium
2783274,Zemst,Flanders,Belgium
2783204,Zoersel,Flanders,Belgium
2783188,Zonhoven,Flanders,Belgium
2783175,Zottegem,Flanders,Belgium
2783089,Zwevegem,Flanders,Belgium
2783081,Zwijndrecht,Flanders,Belgium
2803204,Andenne,Wallonia,Belgium
2803160,Ans,Wallonia,Belgium
2803073,Arlon,Wallonia,Belgium
2803010,Ath,Wallonia,Belgium
2801922,Binche,Wallonia,Belgium
2801226,Boussu,Wallonia,Belgium
2801154,Braine-L'Alleud,Wallonia,Belgium
2801150,Braine-Le-Comte,Wallonia,Belgium
2800481,Charleroi,Wallonia,Belgium
2800461,Chasse Royale,Wallonia,Belgium
2800438,Chaudfontaine,Wallonia,Belgium
2800448,Châtelet,Wallonia,Belgium
2800220,Colfontaine,Wallonia,Belgium
2800063,Courcelles,Wallonia,Belgium
2799226,Dour,Wallonia,Belgium
2798573,Eupen,Wallonia,Belgium
2798297,Fleurus,Wallonia,Belgium
2798307,Flémalle-Haute,Wallonia,Belgium
2798301,Fléron,Wallonia,Belgium
2798023,Frameries,Wallonia,Belgium
2797713,Gembloux,Wallonia,Belgium
2795930,Herstal,Wallonia,Belgium
2795912,Herve,Wallonia,Belgium
2795113,Huy,Wallonia,Belgium
2793508,La Louvière,Wallonia,Belgium
2792567,Lessines,Wallonia,Belgium
2792413,Liège,Wallonia,Belgium
2792073,Louvain-La-Neuve,Wallonia,Belgium
2791814,Manage,Wallonia,Belgium
2791744,Marche-En-Famenne,Wallonia,Belgium
2790869,Mons,Wallonia,Belgium
2790697,Morlanwelz-Mariemont,Wallonia,Belgium
2790595,Mouscron,Wallonia,Belgium
2790471,Namur,Wallonia,Belgium
2790101,Nivelles,Wallonia,Belgium
2789471,Oupeye,Wallonia,Belgium
2788765,Pont-À-Celles,Wallonia,Belgium
2789162,Péruwelz,Wallonia,Belgium
2788499,Quaregnon,Wallonia,Belgium
2787989,Rixensart,Wallonia,Belgium
2787416,Saint-Ghislain,Wallonia,Belgium
2787356,Saint-Nicolas,Wallonia,Belgium
2786824,Seraing,Wallonia,Belgium
2786420,Soignies,Wallonia,Belgium
2786344,Soumagne,Wallonia,Belgium
2785341,Tournai,Wallonia,Belgium
2785169,Tubize,Wallonia,Belgium
2784821,Verviers,Wallonia,Belgium
2784548,Visé,Wallonia,Belgium
2784189,Walcourt,Wallonia,Belgium
2783985,Waterloo,Wallonia,Belgium
2783941,Wavre,Wallonia,Belgium
3582677,Belize City,Belize,Belize
3582672,Belmopan,Cayo,Belize
3581194,San Ignacio,Cayo,Belize
3581514,Orange Walk,Orange Walk,Belize
2395317,Banikoara,Alibori,Benin
2393693,Kandi,Alibori,Benin
2392837,Malanville,Atakora,Benin
