"inventory_id","store_id","film_id","title","rental_rate","replacement_cost","rental_count","profit"
1338,1,295,"Expendable Stallion","0.99","14.99","5","-10.04"
1392,1,305,"Fatal Haunted","2.99","24.99","5","-10.04"
1395,2,305,"Fatal Haunted","2.99","24.99","5","-10.04"
1393,1,305,"Fatal Haunted","2.99","24.99","5","-10.04"
1396,2,305,"Fatal Haunted","2.99","24.99","5","-10.04"
1736,1,378,"Greatest North","2.99","24.99","5","-10.04"
1744,2,379,"Greedy Roots","0.99","14.99","5","-10.04"
2001,1,436,"Hours Rage","0.99","14.99","5","-10.04"
2031,1,442,"Hunting Musketeers","2.99","24.99","5","-10.04"
2030,1,442,"Hunting Musketeers","2.99","24.99","5","-10.04"
2029,1,442,"Hunting Musketeers","2.99","24.99","5","-10.04"
2263,1,489,"Juggler Hardly","0.99","14.99","5","-10.04"
2260,1,489,"Juggler Hardly","0.99","14.99","5","-10.04"
2262,1,489,"Juggler Hardly","0.99","14.99","5","-10.04"
2327,2,505,"Labyrinth League","2.99","24.99","5","-10.04"
2328,2,505,"Labyrinth League","2.99","24.99","5","-10.04"
2486,1,545,"Madness Attacks","0.99","14.99","5","-10.04"
2484,1,545,"Madness Attacks","0.99","14.99","5","-10.04"
2744,1,602,"Mourning Purple","0.99","14.99","5","-10.04"
2745,2,602,"Mourning Purple","0.99","14.99","5","-10.04"
2868,2,628,"Northwest Polish","2.99","24.99","5","-10.04"
2867,2,628,"Northwest Polish","2.99","24.99","5","-10.04"
2889,2,634,"Odds Boogie","0.99","14.99","5","-10.04"
2887,2,634,"Odds Boogie","0.99","14.99","5","-10.04"
3528,1,772,"Sea Virgin","2.99","24.99","5","-10.04"
3530,2,772,"Sea Virgin","2.99","24.99","5","-10.04"
3595,1,786,"Shepherd Midsummer","0.99","14.99","5","-10.04"
3596,1,786,"Shepherd Midsummer","0.99","14.99","5","-10.04"
3698,2,809,"Slipper Fidelity","0.99","14.99","5","-10.04"
4140,1,899,"Towers Hurricane","0.99","14.99","5","-10.04"
4419,2,966,"Wedding Apollo","0.99","14.99","5","-10.04"
4417,1,966,"Wedding Apollo","0.99","14.99","5","-10.04"
4420,2,966,"Wedding Apollo","0.99","14.99","5","-10.04"
137,1,27,"Anonymous Human","0.99","12.99","2","-11.01"
289,2,65,"Behavior Runaway","4.99","20.99","2","-11.01"
290,2,65,"Behavior Runaway","4.99","20.99","2","-11.01"
464,2,102,"Bubble Grosse","4.99","20.99","2","-11.01"
589,1,129,"Cause Date","2.99","16.99","2","-11.01"
588,1,129,"Cause Date","2.99","16.99","2","-11.01"
722,2,158,"Clones Pinocchio","2.99","16.99","2","-11.01"
733,2,160,"Club Graffiti","0.99","12.99","2","-11.01"
940,1,208,"Dares Pluto","2.99","16.99","2","-11.01"
939,1,208,"Dares Pluto","2.99","16.99","2","-11.01"
981,1,219,"Deep Crusade","4.99","20.99","2","-11.01"
1010,2,226,"Destiny Saturday","4.99","20.99","2","-11.01"
1006,1,226,"Destiny Saturday","4.99","20.99","2","-11.01"
1120,2,248,"Dozen Lion","4.99","20.99","2","-11.01"
1159,2,256,"Drop Waterfront","4.99","20.99","2","-11.01"
1161,2,256,"Drop Waterfront","4.99","20.99","2","-11.01"
1297,2,286,"Enough Raging","2.99","16.99","2","-11.01"
1397,1,306,"Feathers Metal","0.99","12.99","2","-11.01"
1416,1,310,"Fever Empire","4.99","20.99","2","-11.01"
1663,1,363,"Go Purple","0.99","12.99","2","-11.01"
1664,2,363,"Go Purple","0.99","12.99","2","-11.01"
1794,1,390,"Guys Falcon","4.99","20.99","2","-11.01"
1796,1,390,"Guys Falcon","4.99","20.99","2","-11.01"
1865,1,407,"Hawk Chill","0.99","12.99","2","-11.01"
1898,1,413,"Hedwig Alter","2.99","16.99","2","-11.01"
1949,2,424,"Holocaust Highball","0.99","12.99","2","-11.01"
2228,1,482,"Jeopardy Encino","0.99","12.99","2","-11.01"
2563,1,562,"Masked Bubble","0.99","12.99","2","-11.01"
2595,2,570,"Mermaid Insects","4.99","20.99","2","-11.01"
2594,1,570,"Mermaid Insects","4.99","20.99","2","-11.01"
2677,1,587,"Mod Secretary","4.99","20.99","2","-11.01"
2694,2,591,"Monsoon Cause","4.99","20.99","2","-11.01"
2893,1,636,"Oleander Clue","0.99","12.99","2","-11.01"
3158,2,693,"Potter Connecticut","2.99","16.99","2","-11.01"
3157,2,693,"Potter Connecticut","2.99","16.99","2","-11.01"
3589,1,785,"Shawshank Bubble","4.99","20.99","2","-11.01"
3590,1,785,"Shawshank Bubble","4.99","20.99","2","-11.01"
3601,1,787,"Shining Roses","0.99","12.99","2","-11.01"
3647,2,796,"Sierra Divide","0.99","12.99","2","-11.01"
3646,2,796,"Sierra Divide","0.99","12.99","2","-11.01"
3939,1,859,"Sugar Wonka","4.99","20.99","2","-11.01"
3941,1,859,"Sugar Wonka","4.99","20.99","2","-11.01"
3943,2,859,"Sugar Wonka","4.99","20.99","2","-11.01"
3992,1,870,"Swarm Gold","0.99","12.99","2","-11.01"
3993,1,870,"Swarm Gold","0.99","12.99","2","-11.01"
3994,1,870,"Swarm Gold","0.99","12.99","2","-11.01"
4035,1,879,"Telegraph Voyage","4.99","20.99","2","-11.01"
4288,2,934,"Vanilla Day","4.99","20.99","2","-11.01"
4408,2,963,"Watch Tracy","0.99","12.99","2","-11.01"
4404,1,963,"Watch Tracy","0.99","12.99","2","-11.01"
4475,1,978,"Wisdom Worker","0.99","12.99","2","-11.01"
575,2,125,"Cassidy Wyoming","2.99","19.99","3","-11.02"
576,2,125,"Cassidy Wyoming","2.99","19.99","3","-11.02"
668,2,145,"Chisum Behavior","4.99","25.99","3","-11.02"
759,1,166,"Color Philadelphia","2.99","19.99","3","-11.02"
758,1,166,"Color Philadelphia","2.99","19.99","3","-11.02"
773,1,169,"Comforts Rush","2.99","19.99","3","-11.02"
793,2,173,"Confessions Maguire","4.99","25.99","3","-11.02"
1064,2,236,"Divine Resurrection","2.99","19.99","3","-11.02"
1175,1,261,"Duffel Apocalypse","0.99","13.99","3","-11.02"
1310,1,289,"Eve Resurrection","4.99","25.99","3","-11.02"
1555,2,341,"Frost Head","0.99","13.99","3","-11.02"
1557,2,341,"Frost Head","0.99","13.99","3","-11.02"
1552,1,341,"Frost Head","0.99","13.99","3","-11.02"
1638,2,357,"Gilbert Pelican","0.99","13.99","3","-11.02"
1756,2,381,"Grinch Massage","4.99","25.99","3","-11.02"
1753,1,381,"Grinch Massage","4.99","25.99","3","-11.02"
1766,1,383,"Groove Fiction","0.99","13.99","3","-11.02"
1888,1,412,"Heavyweights Beast","4.99","25.99","3","-11.02"
1895,2,412,"Heavyweights Beast","4.99","25.99","3","-11.02"
2354,2,512,"League Hellfighters","4.99","25.99","3","-11.02"
2401,2,524,"Lion Uncut","0.99","13.99","3","-11.02"
2700,2,593,"Monterey Labyrinth","0.99","13.99","3","-11.02"
2703,2,593,"Monterey Labyrinth","0.99","13.99","3","-11.02"
2717,2,596,"Moonshine Cabin","4.99","25.99","3","-11.02"
2716,1,596,"Moonshine Cabin","4.99","25.99","3","-11.02"
2806,2,616,"National Story","2.99","19.99","3","-11.02"
2807,2,616,"National Story","2.99","19.99","3","-11.02"
2843,1,624,"Nightmare Chill","4.99","25.99","3","-11.02"
3047,2,668,"Peak Forever","4.99","25.99","3","-11.02"
3044,1,668,"Peak Forever","4.99","25.99","3","-11.02"
3232,2,709,"Racer Egg","2.99","19.99","3","-11.02"
3231,2,709,"Racer Egg","2.99","19.99","3","-11.02"
3251,2,715,"Range Moonwalker","4.99","25.99","3","-11.02"
3246,1,715,"Range Moonwalker","4.99","25.99","3","-11.02"
3294,1,725,"Requiem Tycoon","4.99","25.99","3","-11.02"
3297,2,725,"Requiem Tycoon","4.99","25.99","3","-11.02"
3662,2,800,"Sinners Atlantis","2.99","19.99","3","-11.02"
3661,1,800,"Sinners Atlantis","2.99","19.99","3","-11.02"
3712,1,812,"Smoking Barbarella","0.99","13.99","3","-11.02"
4011,2,873,"Sweethearts Suspects","0.99","13.99","3","-11.02"
4007,1,873,"Sweethearts Suspects","0.99","13.99","3","-11.02"
4009,1,873,"Sweethearts Suspects","0.99","13.99","3","-11.02"
4385,1,958,"Wardrobe Phantom","2.99","19.99","3","-11.02"
4493,2,981,"Wolves Desire","0.99","13.99","3","-11.02"
24,2,5,"African Egg","2.99","22.99","4","-11.03"
86,2,17,"Alone Trip","0.99","14.99","4","-11.03"
219,2,49,"Badman Dawn","2.99","22.99","4","-11.03"
221,2,49,"Badman Dawn","2.99","22.99","4","-11.03"
216,1,49,"Badman Dawn","2.99","22.99","4","-11.03"
220,2,49,"Badman Dawn","2.99","22.99","4","-11.03"
326,1,73,"Bingo Talented","2.99","22.99","4","-11.03"
624,2,135,"Chance Resurrection","2.99","22.99","4","-11.03"
1164,2,257,"Drumline Cyclone","0.99","14.99","4","-11.03"
1236,2,273,"Effect Gladiator","0.99","14.99","4","-11.03"
1342,2,295,"Expendable Stallion","0.99","14.99","4","-11.03"
1336,1,295,"Expendable Stallion","0.99","14.99","4","-11.03"
1458,2,319,"Fish Opus","2.99","22.99","4","-11.03"
1617,2,353,"Gentlemen Stage","2.99","22.99","4","-11.03"
1746,2,379,"Greedy Roots","0.99","14.99","4","-11.03"
1979,1,432,"Hope Tootsie","2.99","22.99","4","-11.03"
1982,2,432,"Hope Tootsie","2.99","22.99","4","-11.03"
2003,2,436,"Hours Rage","0.99","14.99","4","-11.03"
2005,2,436,"Hours Rage","0.99","14.99","4","-11.03"
2015,2,438,"Human Graffiti","2.99","22.99","4","-11.03"
2132,2,461,"Insects Stone","0.99","14.99","4","-11.03"
2131,2,461,"Insects Stone","0.99","14.99","4","-11.03"
2265,2,489,"Juggler Hardly","0.99","14.99","4","-11.03"
2264,2,489,"Juggler Hardly","0.99","14.99","4","-11.03"
2267,2,489,"Juggler Hardly","0.99","14.99","4","-11.03"
2485,1,545,"Madness Attacks","0.99","14.99","4","-11.03"
2487,1,545,"Madness Attacks","0.99","14.99","4","-11.03"
2489,2,545,"Madness Attacks","0.99","14.99","4","-11.03"
2504,1,550,"Maguire Apache","2.99","22.99","4","-11.03"
2547,1,559,"Married Go","2.99","22.99","4","-11.03"
2553,2,559,"Married Go","2.99","22.99","4","-11.03"
2552,2,559,"Married Go","2.99","22.99","4","-11.03"
2746,2,602,"Mourning Purple","0.99","14.99","4","-11.03"
2743,1,602,"Mourning Purple","0.99","14.99","4","-11.03"
2925,2,643,"Orient Closer","2.99","22.99","4","-11.03"
2976,1,652,"Pajama Jawbreaker","0.99","14.99","4","-11.03"
2978,1,652,"Pajama Jawbreaker","0.99","14.99","4","-11.03"
3033,2,665,"Patton Interview","2.99","22.99","4","-11.03"
3034,2,665,"Patton Interview","2.99","22.99","4","-11.03"
3542,1,774,"Searchers Wait","2.99","22.99","4","-11.03"
3541,1,774,"Searchers Wait","2.99","22.99","4","-11.03"
3540,1,774,"Searchers Wait","2.99","22.99","4","-11.03"
3580,1,783,"Shane Darkness","2.99","22.99","4","-11.03"
3599,2,786,"Shepherd Midsummer","0.99","14.99","4","-11.03"
3597,2,786,"Shepherd Midsummer","0.99","14.99","4","-11.03"
3697,2,809,"Slipper Fidelity","0.99","14.99","4","-11.03"
3696,2,809,"Slipper Fidelity","0.99","14.99","4","-11.03"
3771,1,825,"Speakeasy Date","2.99","22.99","4","-11.03"
3987,1,869,"Suspects Quills","2.99","22.99","4","-11.03"
3986,1,869,"Suspects Quills","2.99","22.99","4","-11.03"
3984,1,869,"Suspects Quills","2.99","22.99","4","-11.03"
4082,1,890,"Tights Dawn","0.99","14.99","4","-11.03"
4080,1,890,"Tights Dawn","0.99","14.99","4","-11.03"
4086,2,890,"Tights Dawn","0.99","14.99","4","-11.03"
4085,2,890,"Tights Dawn","0.99","14.99","4","-11.03"
4081,1,890,"Tights Dawn","0.99","14.99","4","-11.03"
4138,1,899,"Towers Hurricane","0.99","14.99","4","-11.03"
4418,2,966,"Wedding Apollo","0.99","14.99","4","-11.03"
4462,1,975,"Willow Tracy","2.99","22.99","4","-11.03"
4566,1,997,"Youth Kick","0.99","14.99","4","-11.03"
131,1,26,"Annie Identity","0.99","15.99","5","-11.04"
130,1,26,"Annie Identity","0.99","15.99","5","-11.04"
133,2,26,"Annie Identity","0.99","15.99","5","-11.04"
241,2,54,"Banger Pinocchio","0.99","15.99","5","-11.04"
239,1,54,"Banger Pinocchio","0.99","15.99","5","-11.04"
1518,2,331,"Forward Temple","2.99","25.99","5","-11.04"
1521,2,331,"Forward Temple","2.99","25.99","5","-11.04"
1514,1,331,"Forward Temple","2.99","25.99","5","-11.04"
1520,2,331,"Forward Temple","2.99","25.99","5","-11.04"
1655,2,361,"Gleaming Jawbreaker","2.99","25.99","5","-11.04"
1801,2,391,"Half Outfield","2.99","25.99","5","-11.04"
1800,1,391,"Half Outfield","2.99","25.99","5","-11.04"
1799,1,391,"Half Outfield","2.99","25.99","5","-11.04"
2065,1,448,"Idaho Love","2.99","25.99","5","-11.04"
2086,2,452,"Illusion Amelie","0.99","15.99","5","-11.04"
2085,2,452,"Illusion Amelie","0.99","15.99","5","-11.04"
2421,1,528,"Lolita World","2.99","25.99","5","-11.04"
2514,2,552,"Majestic Floats","0.99","15.99","5","-11.04"
2513,2,552,"Majestic Floats","0.99","15.99","5","-11.04"
3128,2,687,"Pocus Pulp","0.99","15.99","5","-11.04"
3140,1,690,"Pond Seattle","2.99","25.99","5","-11.04"
3203,1,704,"Pure Runner","2.99","25.99","5","-11.04"
3687,2,806,"Sleepy Japanese","2.99","25.99","5","-11.04"
3688,2,806,"Sleepy Japanese","2.99","25.99","5","-11.04"
4252,2,924,"Unforgiven Zoolander","0.99","15.99","5","-11.04"
4250,1,924,"Unforgiven Zoolander","0.99","15.99","5","-11.04"
28,1,6,"Agent Truman","2.99","17.99","2","-12.01"
31,2,6,"Agent Truman","2.99","17.99","2","-12.01"
68,2,13,"Ali Forever","4.99","21.99","2","-12.01"
69,2,13,"Ali Forever","4.99","21.99","2","-12.01"
67,2,13,"Ali Forever","4.99","21.99","2","-12.01"
199,2,44,"Attacks Hate","4.99","21.99","2","-12.01"
454,1,100,"Brooklyn Desert","4.99","21.99","2","-12.01"
455,2,100,"Brooklyn Desert","4.99","21.99","2","-12.01"
475,2,104,"Bugsy Song","2.99","17.99","2","-12.01"
641,1,139,"Chasing Fight","4.99","21.99","2","-12.01"
1088,2,242,"Doom Dancing","0.99","13.99","2","-12.01"
1153,1,255,"Driving Polish","4.99","21.99","2","-12.01"
1155,1,255,"Driving Polish","4.99","21.99","2","-12.01"
1329,2,293,"Exorcist Sting","2.99","17.99","2","-12.01"
1328,2,293,"Exorcist Sting","2.99","17.99","2","-12.01"
1325,1,293,"Exorcist Sting","2.99","17.99","2","-12.01"
1327,2,293,"Exorcist Sting","2.99","17.99","2","-12.01"
1362,2,300,"Falcon Volume","4.99","21.99","2","-12.01"
1360,2,300,"Falcon Volume","4.99","21.99","2","-12.01"
1436,2,314,"Fight Jawbreaker","0.99","13.99","2","-12.01"
1439,2,314,"Fight Jawbreaker","0.99","13.99","2","-12.01"
1468,1,321,"Flash Wars","4.99","21.99","2","-12.01"
1603,2,350,"Garden Island","4.99","21.99","2","-12.01"
1597,1,350,"Garden Island","4.99","21.99","2","-12.01"
1600,2,350,"Garden Island","4.99","21.99","2","-12.01"
1598,1,350,"Garden Island","4.99","21.99","2","-12.01"
1596,1,350,"Garden Island","4.99","21.99","2","-12.01"
1601,2,350,"Garden Island","4.99","21.99","2","-12.01"
1635,2,357,"Gilbert Pelican","0.99","13.99","2","-12.01"
1637,2,357,"Gilbert Pelican","0.99","13.99","2","-12.01"
1636,2,357,"Gilbert Pelican","0.99","13.99","2","-12.01"
1673,2,365,"Gold River","4.99","21.99","2","-12.01"
1767,1,383,"Groove Fiction","0.99","13.99","2","-12.01"
2093,2,453,"Image Princess","2.99","17.99","2","-12.01"
2138,2,462,"Insider Arizona","2.99","17.99","2","-12.01"
2336,2,507,"Ladybugs Armageddon","0.99","13.99","2","-12.01"
2360,1,514,"Lebowski Soldiers","2.99","17.99","2","-12.01"
2365,2,514,"Lebowski Soldiers","2.99","17.99","2","-12.01"
2400,2,524,"Lion Uncut","0.99","13.99","2","-12.01"
2396,1,524,"Lion Uncut","0.99","13.99","2","-12.01"
2399,2,524,"Lion Uncut","0.99","13.99","2","-12.01"
2692,2,590,"Money Harold","2.99","17.99","2","-12.01"
2689,2,590,"Money Harold","2.99","17.99","2","-12.01"
2702,2,593,"Monterey Labyrinth","0.99","13.99","2","-12.01"
2914,2,640,"Opus Ice","4.99","21.99","2","-12.01"
3059,2,672,"Perfect Groove","2.99","17.99","2","-12.01"
3060,2,672,"Perfect Groove","2.99","17.99","2","-12.01"
3061,2,672,"Perfect Groove","2.99","17.99","2","-12.01"
3056,1,672,"Perfect Groove","2.99","17.99","2","-12.01"
3070,1,675,"Phantom Glory","2.99","17.99","2","-12.01"
3092,1,680,"Pinocchio Simon","4.99","21.99","2","-12.01"
3097,2,680,"Pinocchio Simon","4.99","21.99","2","-12.01"
3440,2,754,"Rushmore Mermaid","2.99","17.99","2","-12.01"
3513,2,769,"School Jacket","4.99","21.99","2","-12.01"
3710,1,812,"Smoking Barbarella","0.99","13.99","2","-12.01"
3714,2,812,"Smoking Barbarella","0.99","13.99","2","-12.01"
3715,2,812,"Smoking Barbarella","0.99","13.99","2","-12.01"
3935,2,858,"Submarine Bed","4.99","21.99","2","-12.01"
4013,2,873,"Sweethearts Suspects","0.99","13.99","2","-12.01"
4141,1,900,"Town Ark","2.99","17.99","2","-12.01"
4269,1,929,"Usual Untouchables","4.99","21.99","2","-12.01"
4310,2,939,"Vertigo Northwest","2.99","17.99","2","-12.01"
4312,2,939,"Vertigo Northwest","2.99","17.99","2","-12.01"
4313,2,939,"Vertigo Northwest","2.99","17.99","2","-12.01"
4311,2,939,"Vertigo Northwest","2.99","17.99","2","-12.01"
4367,1,952,"Wagon Jaws","2.99","17.99","2","-12.01"
4492,1,981,"Wolves Desire","0.99","13.99","2","-12.01"
82,1,17,"Alone Trip","0.99","14.99","3","-12.02"
223,1,50,"Baked Cleopatra","2.99","20.99","3","-12.02"
224,1,50,"Baked Cleopatra","2.99","20.99","3","-12.02"
226,2,50,"Baked Cleopatra","2.99","20.99","3","-12.02"
264,1,59,"Bear Graceland","2.99","20.99","3","-12.02"
302,2,68,"Betrayed Rear","4.99","26.99","3","-12.02"
873,1,193,"Crossroads Casualties","2.99","20.99","3","-12.02"
911,1,202,"Daddy Pittsburgh","4.99","26.99","3","-12.02"
935,1,207,"Dangerous Uptown","4.99","26.99","3","-12.02"
936,1,207,"Dangerous Uptown","4.99","26.99","3","-12.02"
1100,2,244,"Dorado Notting","4.99","26.99","3","-12.02"
1095,1,244,"Dorado Notting","4.99","26.99","3","-12.02"
1243,2,274,"Egg Igby","2.99","20.99","3","-12.02"
1237,1,274,"Egg Igby","2.99","20.99","3","-12.02"
1239,1,274,"Egg Igby","2.99","20.99","3","-12.02"
1241,2,274,"Egg Igby","2.99","20.99","3","-12.02"
1332,2,294,"Expecations Natural","4.99","26.99","3","-12.02"
1340,2,295,"Expendable Stallion","0.99","14.99","3","-12.02"
1339,2,295,"Expendable Stallion","0.99","14.99","3","-12.02"
1423,2,311,"Fiction Christmas","0.99","14.99","3","-12.02"
1420,1,311,"Fiction Christmas","0.99","14.99","3","-12.02"
1422,2,311,"Fiction Christmas","0.99","14.99","3","-12.02"
1421,2,311,"Fiction Christmas","0.99","14.99","3","-12.02"
1424,2,311,"Fiction Christmas","0.99","14.99","3","-12.02"
1706,1,372,"Graceland Dynamite","4.99","26.99","3","-12.02"
1707,1,372,"Graceland Dynamite","4.99","26.99","3","-12.02"
1745,2,379,"Greedy Roots","0.99","14.99","3","-12.02"
2125,2,460,"Innocent Usual","4.99","26.99","3","-12.02"
2127,2,460,"Innocent Usual","4.99","26.99","3","-12.02"
2123,1,460,"Innocent Usual","4.99","26.99","3","-12.02"
2121,1,460,"Innocent Usual","4.99","26.99","3","-12.02"
2129,1,461,"Insects Stone","0.99","14.99","3","-12.02"
2128,1,461,"Insects Stone","0.99","14.99","3","-12.02"
2261,1,489,"Juggler Hardly","0.99","14.99","3","-12.02"
2488,2,545,"Madness Attacks","0.99","14.99","3","-12.02"
2536,2,556,"Maltese Hope","4.99","26.99","3","-12.02"
2538,2,556,"Maltese Hope","4.99","26.99","3","-12.02"
2537,2,556,"Maltese Hope","4.99","26.99","3","-12.02"
2747,2,602,"Mourning Purple","0.99","14.99","3","-12.02"
2890,2,634,"Odds Boogie","0.99","14.99","3","-12.02"
2977,1,652,"Pajama Jawbreaker","0.99","14.99","3","-12.02"
2979,1,652,"Pajama Jawbreaker","0.99","14.99","3","-12.02"
3040,1,667,"Peach Innocent","2.99","20.99","3","-12.02"
3187,1,699,"Private Drop","4.99","26.99","3","-12.02"
3270,2,720,"Redemption Comforts","2.99","20.99","3","-12.02"
3269,2,720,"Redemption Comforts","2.99","20.99","3","-12.02"
3266,1,720,"Redemption Comforts","2.99","20.99","3","-12.02"
3267,1,720,"Redemption Comforts","2.99","20.99","3","-12.02"
3479,1,763,"Satisfaction Confidential","4.99","26.99","3","-12.02"
3480,1,763,"Satisfaction Confidential","4.99","26.99","3","-12.02"
3582,1,784,"Shanghai Tycoon","2.99","20.99","3","-12.02"
3583,1,784,"Shanghai Tycoon","2.99","20.99","3","-12.02"
3600,2,786,"Shepherd Midsummer","0.99","14.99","3","-12.02"
3699,2,809,"Slipper Fidelity","0.99","14.99","3","-12.02"
4083,2,890,"Tights Dawn","0.99","14.99","3","-12.02"
4084,2,890,"Tights Dawn","0.99","14.99","3","-12.02"
4416,1,966,"Wedding Apollo","0.99","14.99","3","-12.02"
78,1,16,"Alley Evolution","2.99","23.99","4","-12.03"
132,2,26,"Annie Identity","0.99","15.99","4","-12.03"
237,1,54,"Banger Pinocchio","0.99","15.99","4","-12.03"
240,2,54,"Banger Pinocchio","0.99","15.99","4","-12.03"
238,1,54,"Banger Pinocchio","0.99","15.99","4","-12.03"
1344,1,296,"Express Lonely","2.99","23.99","4","-12.03"
1845,1,402,"Harper Dying","0.99","15.99","4","-12.03"
1848,2,402,"Harper Dying","0.99","15.99","4","-12.03"
1843,1,402,"Harper Dying","0.99","15.99","4","-12.03"
1902,2,414,"Hellfighters Sierra","2.99","23.99","4","-12.03"
1906,1,415,"High Encino","2.99","23.99","4","-12.03"
1907,1,415,"High Encino","2.99","23.99","4","-12.03"
1910,2,415,"High Encino","2.99","23.99","4","-12.03"
1989,2,433,"Horn Working","2.99","23.99","4","-12.03"
1984,1,433,"Horn Working","2.99","23.99","4","-12.03"
1987,1,433,"Horn Working","2.99","23.99","4","-12.03"
1985,1,433,"Horn Working","2.99","23.99","4","-12.03"
2184,2,471,"Island Exorcist","2.99","23.99","4","-12.03"
2205,2,477,"Jawbreaker Brooklyn","0.99","15.99","4","-12.03"
2207,2,477,"Jawbreaker Brooklyn","0.99","15.99","4","-12.03"
2512,2,552,"Majestic Floats","0.99","15.99","4","-12.03"
2760,1,606,"Mummy Creatures","0.99","15.99","4","-12.03"
2772,1,609,"Muscle Bright","2.99","23.99","4","-12.03"
2773,1,609,"Muscle Bright","2.99","23.99","4","-12.03"
2778,2,609,"Muscle Bright","2.99","23.99","4","-12.03"
2832,2,621,"Network Peak","2.99","23.99","4","-12.03"
2905,2,638,"Operation Operation","2.99","23.99","4","-12.03"
3087,1,678,"Pickup Driving","2.99","23.99","4","-12.03"
3086,1,678,"Pickup Driving","2.99","23.99","4","-12.03"
3127,2,687,"Pocus Pulp","0.99","15.99","4","-12.03"
3129,2,687,"Pocus Pulp","0.99","15.99","4","-12.03"
3124,1,687,"Pocus Pulp","0.99","15.99","4","-12.03"
3474,2,761,"Santa Paris","2.99","23.99","4","-12.03"
4251,2,924,"Unforgiven Zoolander","0.99","15.99","4","-12.03"
4275,2,930,"Vacation Boondock","2.99","23.99","4","-12.03"
17,1,4,"Affair Prejudice","2.99","26.99","5","-12.04"
53,1,11,"Alamo Videotape","0.99","16.99","5","-12.04"
58,2,11,"Alamo Videotape","0.99","16.99","5","-12.04"
674,1,147,"Chocolat Harry","0.99","16.99","5","-12.04"
1019,2,228,"Detective Vision","0.99","16.99","5","-12.04"
1021,2,228,"Detective Vision","0.99","16.99","5","-12.04"
1020,2,228,"Detective Vision","0.99","16.99","5","-12.04"
1699,1,370,"Gorgeous Bingo","2.99","26.99","5","-12.04"
1701,2,370,"Gorgeous Bingo","2.99","26.99","5","-12.04"
1789,2,388,"Gunfight Moon","0.99","16.99","5","-12.04"
1786,1,388,"Gunfight Moon","0.99","16.99","5","-12.04"
1785,1,388,"Gunfight Moon","0.99","16.99","5","-12.04"
1828,1,397,"Hanky October","2.99","26.99","5","-12.04"
1827,1,397,"Hanky October","2.99","26.99","5","-12.04"
1829,2,397,"Hanky October","2.99","26.99","5","-12.04"
2561,1,561,"Mask Peach","2.99","26.99","5","-12.04"
2562,1,561,"Mask Peach","2.99","26.99","5","-12.04"
2559,1,561,"Mask Peach","2.99","26.99","5","-12.04"
2584,1,567,"Meet Chocolate","2.99","26.99","5","-12.04"
2599,1,571,"Metal Armageddon","2.99","26.99","5","-12.04"
2601,2,571,"Metal Armageddon","2.99","26.99","5","-12.04"
2598,1,571,"Metal Armageddon","2.99","26.99","5","-12.04"
2735,1,600,"Motions Details","0.99","16.99","5","-12.04"
3347,2,735,"Robbers Joon","2.99","26.99","5","-12.04"
3344,1,735,"Robbers Joon","2.99","26.99","5","-12.04"
3349,2,735,"Robbers Joon","2.99","26.99","5","-12.04"
3346,2,735,"Robbers Joon","2.99","26.99","5","-12.04"
3343,1,735,"Robbers Joon","2.99","26.99","5","-12.04"
3416,2,748,"Rugrats Shakespeare","0.99","16.99","5","-12.04"
3418,2,748,"Rugrats Shakespeare","0.99","16.99","5","-12.04"
3572,1,782,"Shakespeare Saddle","2.99","26.99","5","-12.04"
4232,1,920,"Unbreakable Karate","0.99","16.99","5","-12.04"
4231,1,920,"Unbreakable Karate","0.99","16.99","5","-12.04"
4346,1,947,"Vision Torque","0.99","16.99","5","-12.04"
4425,2,967,"Weekend Personal","2.99","26.99","5","-12.04"
4540,2,991,"Worst Banger","2.99","26.99","5","-12.04"
2786,1,611,"Musketeers Wait","4.99","17.99","1","-13.00"
3372,2,739,"Rocky War","4.99","17.99","1","-13.00"
12,2,3,"Adaptation Holes","2.99","18.99","2","-13.01"
13,2,3,"Adaptation Holes","2.99","18.99","2","-13.01"
84,2,17,"Alone Trip","0.99","14.99","2","-13.01"
83,1,17,"Alone Trip","0.99","14.99","2","-13.01"
81,1,17,"Alone Trip","0.99","14.99","2","-13.01"
255,1,57,"Basic Easy","2.99","18.99","2","-13.01"
254,1,57,"Basic Easy","2.99","18.99","2","-13.01"
257,2,57,"Basic Easy","2.99","18.99","2","-13.01"
271,1,60,"Beast Hunchback","4.99","22.99","2","-13.01"
504,1,112,"Calendar Gunfight","4.99","22.99","2","-13.01"
505,2,112,"Calendar Gunfight","4.99","22.99","2","-13.01"
507,2,112,"Calendar Gunfight","4.99","22.99","2","-13.01"
567,1,123,"Casablanca Super","4.99","22.99","2","-13.01"
1094,2,243,"Doors President","4.99","22.99","2","-13.01"
1089,1,243,"Doors President","4.99","22.99","2","-13.01"
1140,2,252,"Dream Pickup","2.99","18.99","2","-13.01"
1136,1,252,"Dream Pickup","2.99","18.99","2","-13.01"
1163,2,257,"Drumline Cyclone","0.99","14.99","2","-13.01"
1232,1,273,"Effect Gladiator","0.99","14.99","2","-13.01"
1234,2,273,"Effect Gladiator","0.99","14.99","2","-13.01"
1233,1,273,"Effect Gladiator","0.99","14.99","2","-13.01"
