"inventory_id","rental_count"
2718,"5"
2724,"5"
2725,"5"
2727,"5"
2732,"5"
2735,"5"
2744,"5"
2745,"5"
2748,"5"
2751,"5"
2752,"5"
2756,"5"
2765,"5"
2766,"5"
2776,"5"
2777,"5"
2780,"5"
2781,"5"
2792,"5"
2793,"5"
2798,"5"
2803,"5"
2809,"5"
2811,"5"
2815,"5"
2817,"5"
2829,"5"
2830,"5"
2833,"5"
2835,"5"
2841,"5"
2846,"5"
2847,"5"
2851,"5"
2858,"5"
2859,"5"
2863,"5"
2867,"5"
2868,"5"
2872,"5"
2873,"5"
2877,"5"
2884,"5"
2887,"5"
2889,"5"
2897,"5"
2898,"5"
2903,"5"
2908,"5"
2909,"5"
2911,"5"
2913,"5"
2920,"5"
2921,"5"
2936,"5"
2937,"5"
2938,"5"
2941,"5"
2942,"5"
2944,"5"
2945,"5"
2951,"5"
2962,"5"
2963,"5"
2964,"5"
2965,"5"
2968,"5"
2969,"5"
2970,"5"
2973,"5"
2984,"5"
2985,"5"
2993,"5"
3005,"5"
3012,"5"
3021,"5"
3024,"5"
3032,"5"
3041,"5"
3045,"5"
3046,"5"
3049,"5"
3050,"5"
3057,"5"
3063,"5"
3074,"5"
3075,"5"
3084,"5"
3090,"5"
3095,"5"
3098,"5"
3105,"5"
3108,"5"
3115,"5"
3118,"5"
3119,"5"
3121,"5"
3128,"5"
3131,"5"
3132,"5"
3133,"5"
3134,"5"
3140,"5"
3152,"5"
3154,"5"
3155,"5"
3160,"5"
3170,"5"
3183,"5"
3185,"5"
3186,"5"
3189,"5"
3193,"5"
3194,"5"
3195,"5"
3197,"5"
3200,"5"
3203,"5"
3207,"5"
3213,"5"
3225,"5"
3226,"5"
3242,"5"
3248,"5"
3249,"5"
3250,"5"
3259,"5"
3260,"5"
3264,"5"
3273,"5"
3279,"5"
3289,"5"
3293,"5"
3299,"5"
3301,"5"
3303,"5"
3307,"5"
3308,"5"
3318,"5"
3319,"5"
3320,"5"
3321,"5"
3328,"5"
3329,"5"
3332,"5"
3342,"5"
3343,"5"
3344,"5"
3346,"5"
3347,"5"
3349,"5"
3350,"5"
3360,"5"
3363,"5"
3364,"5"
3367,"5"
3369,"5"
3371,"5"
3374,"5"
3376,"5"
3379,"5"
3380,"5"
3384,"5"
3389,"5"
3390,"5"
3393,"5"
3395,"5"
3397,"5"
3399,"5"
3402,"5"
3407,"5"
3416,"5"
3418,"5"
3420,"5"
3421,"5"
3423,"5"
3427,"5"
3435,"5"
3437,"5"
3448,"5"
3449,"5"
3453,"5"
3461,"5"
3462,"5"
3464,"5"
3470,"5"
3473,"5"
3476,"5"
3481,"5"
3489,"5"
3491,"5"
3497,"5"
3499,"5"
3501,"5"
3509,"5"
3515,"5"
3516,"5"
3517,"5"
3518,"5"
3524,"5"
3528,"5"
3530,"5"
3534,"5"
3537,"5"
3543,"5"
3544,"5"
3545,"5"
3546,"5"
3548,"5"
3552,"5"
3560,"5"
3564,"5"
3572,"5"
3578,"5"
3595,"5"
3596,"5"
3604,"5"
3621,"5"
3627,"5"
3628,"5"
3629,"5"
3630,"5"
3631,"5"
3632,"5"
3642,"5"
3652,"5"
3660,"5"
3664,"5"
3669,"5"
3672,"5"
3677,"5"
3682,"5"
3683,"5"
3687,"5"
3688,"5"
3689,"5"
3693,"5"
3698,"5"
3702,"5"
3704,"5"
3711,"5"
3722,"5"
3725,"5"
3731,"5"
3734,"5"
3737,"5"
3741,"5"
3744,"5"
3757,"5"
3759,"5"
3770,"5"
3774,"5"
3775,"5"
3784,"5"
3810,"5"
3827,"5"
3828,"5"
3832,"5"
3841,"5"
3845,"5"
3853,"5"
3860,"5"
3878,"5"
3883,"5"
3888,"5"
3890,"5"
3894,"5"
3900,"5"
3904,"5"
3905,"5"
3909,"5"
3912,"5"
3913,"5"
3917,"5"
3919,"5"
3926,"5"
3938,"5"
3944,"5"
3948,"5"
3949,"5"
3954,"5"
3961,"5"
3962,"5"
3963,"5"
3969,"5"
3973,"5"
3975,"5"
3979,"5"
3983,"5"
3988,"5"
3989,"5"
3990,"5"
3995,"5"
3997,"5"
3998,"5"
3999,"5"
4001,"5"
4004,"5"
4005,"5"
4006,"5"
4008,"5"
4010,"5"
4017,"5"
4019,"5"
4020,"5"
4021,"5"
4029,"5"
4030,"5"
4032,"5"
4034,"5"
4038,"5"
4045,"5"
4049,"5"
4052,"5"
4067,"5"
4068,"5"
4079,"5"
4087,"5"
4089,"5"
4090,"5"
4095,"5"
4106,"5"
4108,"5"
4117,"5"
4124,"5"
4125,"5"
4128,"5"
4134,"5"
4135,"5"
4136,"5"
4140,"5"
4142,"5"
4147,"5"
4154,"5"
4156,"5"
4163,"5"
4168,"5"
4169,"5"
4171,"5"
4178,"5"
4179,"5"
4181,"5"
4185,"5"
4191,"5"
4193,"5"
4204,"5"
4209,"5"
4210,"5"
4212,"5"
4213,"5"
4231,"5"
4232,"5"
4238,"5"
4243,"5"
4250,"5"
4252,"5"
4254,"5"
4260,"5"
4261,"5"
4264,"5"
4265,"5"
4271,"5"
4272,"5"
4276,"5"
4278,"5"
4279,"5"
4281,"5"
4282,"5"
4285,"5"
4296,"5"
4304,"5"
4306,"5"
4317,"5"
4318,"5"
4319,"5"
4322,"5"
4327,"5"
4330,"5"
4338,"5"
4339,"5"
4346,"5"
4352,"5"
4356,"5"
4357,"5"
4358,"5"
4360,"5"
4364,"5"
4365,"5"
4369,"5"
4371,"5"
4372,"5"
4376,"5"
4384,"5"
4387,"5"
4388,"5"
4389,"5"
4395,"5"
4396,"5"
4397,"5"
4401,"5"
4407,"5"
4412,"5"
4417,"5"
4419,"5"
4420,"5"
4425,"5"
4427,"5"
4428,"5"
4432,"5"
4433,"5"
4438,"5"
4441,"5"
4444,"5"
4445,"5"
4451,"5"
4452,"5"
4453,"5"
4463,"5"
4466,"5"
4469,"5"
4478,"5"
4479,"5"
4482,"5"
4483,"5"
4486,"5"
4500,"5"
4502,"5"
4507,"5"
4510,"5"
4522,"5"
4524,"5"
4534,"5"
4535,"5"
4540,"5"
4546,"5"
4554,"5"
4556,"5"
4558,"5"
4560,"5"
4568,"5"
4573,"5"
4577,"5"
4579,"5"
4581,"5"
