"inventory_id","film_id","store_id","last_update","rental_count"
203,45,1,"2006-02-15 10:09:17","3"
211,47,2,"2006-02-15 10:09:17","3"
218,49,1,"2006-02-15 10:09:17","3"
223,50,1,"2006-02-15 10:09:17","3"
224,50,1,"2006-02-15 10:09:17","3"
226,50,2,"2006-02-15 10:09:17","3"
233,52,2,"2006-02-15 10:09:17","3"
236,53,1,"2006-02-15 10:09:17","3"
247,55,2,"2006-02-15 10:09:17","3"
252,56,2,"2006-02-15 10:09:17","3"
256,57,1,"2006-02-15 10:09:17","3"
259,57,2,"2006-02-15 10:09:17","3"
262,58,2,"2006-02-15 10:09:17","3"
264,59,1,"2006-02-15 10:09:17","3"
274,61,1,"2006-02-15 10:09:17","3"
275,61,1,"2006-02-15 10:09:17","3"
277,61,2,"2006-02-15 10:09:17","3"
278,62,2,"2006-02-15 10:09:17","3"
279,62,2,"2006-02-15 10:09:17","3"
285,64,2,"2006-02-15 10:09:17","3"
292,66,1,"2006-02-15 10:09:17","3"
293,66,1,"2006-02-15 10:09:17","3"
294,67,1,"2006-02-15 10:09:17","3"
295,67,1,"2006-02-15 10:09:17","3"
297,67,2,"2006-02-15 10:09:17","3"
298,67,2,"2006-02-15 10:09:17","3"
302,68,2,"2006-02-15 10:09:17","3"
304,69,1,"2006-02-15 10:09:17","3"
308,69,2,"2006-02-15 10:09:17","3"
309,69,2,"2006-02-15 10:09:17","3"
322,72,1,"2006-02-15 10:09:17","3"
328,73,1,"2006-02-15 10:09:17","3"
333,73,2,"2006-02-15 10:09:17","3"
337,74,2,"2006-02-15 10:09:17","3"
342,76,1,"2006-02-15 10:09:17","3"
345,77,1,"2006-02-15 10:09:17","3"
346,77,1,"2006-02-15 10:09:17","3"
349,77,2,"2006-02-15 10:09:17","3"
355,78,2,"2006-02-15 10:09:17","3"
357,78,2,"2006-02-15 10:09:17","3"
359,79,1,"2006-02-15 10:09:17","3"
362,79,2,"2006-02-15 10:09:17","3"
364,80,1,"2006-02-15 10:09:17","3"
369,81,1,"2006-02-15 10:09:17","3"
378,83,2,"2006-02-15 10:09:17","3"
382,84,1,"2006-02-15 10:09:17","3"
385,85,2,"2006-02-15 10:09:17","3"
391,86,2,"2006-02-15 10:09:17","3"
395,88,2,"2006-02-15 10:09:17","3"
398,88,2,"2006-02-15 10:09:17","3"
400,89,1,"2006-02-15 10:09:17","3"
404,89,2,"2006-02-15 10:09:17","3"
406,90,1,"2006-02-15 10:09:17","3"
412,91,1,"2006-02-15 10:09:17","3"
414,91,1,"2006-02-15 10:09:17","3"
415,91,2,"2006-02-15 10:09:17","3"
416,91,2,"2006-02-15 10:09:17","3"
419,92,1,"2006-02-15 10:09:17","3"
427,94,1,"2006-02-15 10:09:17","3"
430,95,2,"2006-02-15 10:09:17","3"
432,95,2,"2006-02-15 10:09:17","3"
433,96,1,"2006-02-15 10:09:17","3"
436,97,1,"2006-02-15 10:09:17","3"
438,97,1,"2006-02-15 10:09:17","3"
439,97,1,"2006-02-15 10:09:17","3"
440,97,2,"2006-02-15 10:09:17","3"
445,99,1,"2006-02-15 10:09:17","3"
446,99,1,"2006-02-15 10:09:17","3"
449,99,2,"2006-02-15 10:09:17","3"
450,99,2,"2006-02-15 10:09:17","3"
453,100,1,"2006-02-15 10:09:17","3"
459,101,1,"2006-02-15 10:09:17","3"
465,103,1,"2006-02-15 10:09:17","3"
476,105,1,"2006-02-15 10:09:17","3"
479,105,2,"2006-02-15 10:09:17","3"
482,106,1,"2006-02-15 10:09:17","3"
483,107,2,"2006-02-15 10:09:17","3"
486,109,1,"2006-02-15 10:09:17","3"
488,109,1,"2006-02-15 10:09:17","3"
492,109,2,"2006-02-15 10:09:17","3"
494,110,1,"2006-02-15 10:09:17","3"
496,110,1,"2006-02-15 10:09:17","3"
498,111,2,"2006-02-15 10:09:17","3"
499,111,2,"2006-02-15 10:09:17","3"
501,112,1,"2006-02-15 10:09:17","3"
502,112,1,"2006-02-15 10:09:17","3"
510,113,2,"2006-02-15 10:09:17","3"
514,114,1,"2006-02-15 10:09:17","3"
516,114,2,"2006-02-15 10:09:17","3"
527,116,1,"2006-02-15 10:09:17","3"
529,116,2,"2006-02-15 10:09:17","3"
531,116,2,"2006-02-15 10:09:17","3"
532,117,1,"2006-02-15 10:09:17","3"
537,117,2,"2006-02-15 10:09:17","3"
541,118,1,"2006-02-15 10:09:17","3"
546,119,1,"2006-02-15 10:09:17","3"
557,121,2,"2006-02-15 10:09:17","3"
558,121,2,"2006-02-15 10:09:17","3"
563,122,1,"2006-02-15 10:09:17","3"
568,123,1,"2006-02-15 10:09:17","3"
571,123,2,"2006-02-15 10:09:17","3"
575,125,2,"2006-02-15 10:09:17","3"
576,125,2,"2006-02-15 10:09:17","3"
582,127,1,"2006-02-15 10:09:17","3"
583,127,1,"2006-02-15 10:09:17","3"
584,127,2,"2006-02-15 10:09:17","3"
586,127,2,"2006-02-15 10:09:17","3"
590,129,1,"2006-02-15 10:09:17","3"
594,130,1,"2006-02-15 10:09:17","3"
604,131,2,"2006-02-15 10:09:17","3"
608,132,1,"2006-02-15 10:09:17","3"
612,133,1,"2006-02-15 10:09:17","3"
621,135,1,"2006-02-15 10:09:17","3"
625,135,2,"2006-02-15 10:09:17","3"
626,136,1,"2006-02-15 10:09:17","3"
627,136,1,"2006-02-15 10:09:17","3"
629,137,2,"2006-02-15 10:09:17","3"
637,138,2,"2006-02-15 10:09:17","3"
639,139,1,"2006-02-15 10:09:17","3"
640,139,1,"2006-02-15 10:09:17","3"
642,139,2,"2006-02-15 10:09:17","3"
645,140,1,"2006-02-15 10:09:17","3"
650,141,1,"2006-02-15 10:09:17","3"
658,142,2,"2006-02-15 10:09:17","3"
662,143,1,"2006-02-15 10:09:17","3"
668,145,2,"2006-02-15 10:09:17","3"
669,146,1,"2006-02-15 10:09:17","3"
670,146,1,"2006-02-15 10:09:17","3"
673,147,1,"2006-02-15 10:09:17","3"
676,147,2,"2006-02-15 10:09:17","3"
677,147,2,"2006-02-15 10:09:17","3"
686,150,2,"2006-02-15 10:09:17","3"
695,152,1,"2006-02-15 10:09:17","3"
696,152,1,"2006-02-15 10:09:17","3"
701,153,1,"2006-02-15 10:09:17","3"
702,154,1,"2006-02-15 10:09:17","3"
707,154,2,"2006-02-15 10:09:17","3"
717,157,2,"2006-02-15 10:09:17","3"
718,157,2,"2006-02-15 10:09:17","3"
720,158,1,"2006-02-15 10:09:17","3"
724,159,1,"2006-02-15 10:09:17","3"
725,159,1,"2006-02-15 10:09:17","3"
737,161,1,"2006-02-15 10:09:17","3"
741,162,2,"2006-02-15 10:09:17","3"
745,163,2,"2006-02-15 10:09:17","3"
746,163,2,"2006-02-15 10:09:17","3"
754,165,1,"2006-02-15 10:09:17","3"
757,165,2,"2006-02-15 10:09:17","3"
758,166,1,"2006-02-15 10:09:17","3"
759,166,1,"2006-02-15 10:09:17","3"
765,167,1,"2006-02-15 10:09:17","3"
773,169,1,"2006-02-15 10:09:17","3"
778,170,1,"2006-02-15 10:09:17","3"
780,170,2,"2006-02-15 10:09:17","3"
783,172,1,"2006-02-15 10:09:17","3"
784,172,1,"2006-02-15 10:09:17","3"
788,172,2,"2006-02-15 10:09:17","3"
789,172,2,"2006-02-15 10:09:17","3"
793,173,2,"2006-02-15 10:09:17","3"
795,174,1,"2006-02-15 10:09:17","3"
799,174,2,"2006-02-15 10:09:17","3"
805,175,2,"2006-02-15 10:09:17","3"
808,176,1,"2006-02-15 10:09:17","3"
813,176,2,"2006-02-15 10:09:17","3"
824,180,2,"2006-02-15 10:09:17","3"
825,181,1,"2006-02-15 10:09:17","3"
831,181,2,"2006-02-15 10:09:17","3"
834,183,1,"2006-02-15 10:09:17","3"
837,183,2,"2006-02-15 10:09:17","3"
839,183,2,"2006-02-15 10:09:17","3"
840,184,1,"2006-02-15 10:09:17","3"
841,184,1,"2006-02-15 10:09:17","3"
843,184,2,"2006-02-15 10:09:17","3"
845,185,1,"2006-02-15 10:09:17","3"
849,186,2,"2006-02-15 10:09:17","3"
850,186,2,"2006-02-15 10:09:17","3"
856,188,1,"2006-02-15 10:09:17","3"
864,190,2,"2006-02-15 10:09:17","3"
873,193,1,"2006-02-15 10:09:17","3"
881,194,1,"2006-02-15 10:09:17","3"
882,194,1,"2006-02-15 10:09:17","3"
888,197,1,"2006-02-15 10:09:17","3"
890,199,1,"2006-02-15 10:09:17","3"
892,199,1,"2006-02-15 10:09:17","3"
896,199,2,"2006-02-15 10:09:17","3"
897,200,1,"2006-02-15 10:09:17","3"
902,200,2,"2006-02-15 10:09:17","3"
903,200,2,"2006-02-15 10:09:17","3"
905,201,1,"2006-02-15 10:09:17","3"
908,201,1,"2006-02-15 10:09:17","3"
911,202,1,"2006-02-15 10:09:17","3"
913,203,2,"2006-02-15 10:09:17","3"
916,204,1,"2006-02-15 10:09:17","3"
919,204,1,"2006-02-15 10:09:17","3"
922,205,1,"2006-02-15 10:09:17","3"
927,206,1,"2006-02-15 10:09:17","3"
935,207,1,"2006-02-15 10:09:17","3"
936,207,1,"2006-02-15 10:09:17","3"
941,209,1,"2006-02-15 10:09:17","3"
942,209,1,"2006-02-15 10:09:17","3"
945,210,2,"2006-02-15 10:09:17","3"
947,210,2,"2006-02-15 10:09:17","3"
951,212,1,"2006-02-15 10:09:17","3"
957,213,1,"2006-02-15 10:09:17","3"
958,213,1,"2006-02-15 10:09:17","3"
959,214,2,"2006-02-15 10:09:17","3"
963,215,1,"2006-02-15 10:09:17","3"
964,215,1,"2006-02-15 10:09:17","3"
967,215,2,"2006-02-15 10:09:17","3"
970,216,1,"2006-02-15 10:09:17","3"
975,218,1,"2006-02-15 10:09:17","3"
978,218,2,"2006-02-15 10:09:17","3"
979,218,2,"2006-02-15 10:09:17","3"
983,219,1,"2006-02-15 10:09:17","3"
986,220,1,"2006-02-15 10:09:17","3"
990,220,2,"2006-02-15 10:09:17","3"
991,220,2,"2006-02-15 10:09:17","3"
993,222,1,"2006-02-15 10:09:17","3"
996,222,2,"2006-02-15 10:09:17","3"
997,222,2,"2006-02-15 10:09:17","3"
1001,224,1,"2006-02-15 10:09:17","3"
1002,224,1,"2006-02-15 10:09:17","3"
1009,226,2,"2006-02-15 10:09:17","3"
1030,231,1,"2006-02-15 10:09:17","3"
1036,231,2,"2006-02-15 10:09:17","3"
1042,233,1,"2006-02-15 10:09:17","3"
1047,233,2,"2006-02-15 10:09:17","3"
1048,234,1,"2006-02-15 10:09:17","3"
1060,235,2,"2006-02-15 10:09:17","3"
1064,236,2,"2006-02-15 10:09:17","3"
1080,241,1,"2006-02-15 10:09:17","3"
1092,243,2,"2006-02-15 10:09:17","3"
1093,243,2,"2006-02-15 10:09:17","3"
1095,244,1,"2006-02-15 10:09:17","3"
1100,244,2,"2006-02-15 10:09:17","3"
1107,245,2,"2006-02-15 10:09:17","3"
1110,246,2,"2006-02-15 10:09:17","3"
1114,247,1,"2006-02-15 10:09:17","3"
1115,247,2,"2006-02-15 10:09:17","3"
1124,249,2,"2006-02-15 10:09:17","3"
1127,250,2,"2006-02-15 10:09:17","3"
1129,250,2,"2006-02-15 10:09:17","3"
1130,250,2,"2006-02-15 10:09:17","3"
1142,253,1,"2006-02-15 10:09:17","3"
1143,253,1,"2006-02-15 10:09:17","3"
1148,254,1,"2006-02-15 10:09:17","3"
1151,254,2,"2006-02-15 10:09:17","3"
1157,255,2,"2006-02-15 10:09:17","3"
1168,258,2,"2006-02-15 10:09:17","3"
1175,261,1,"2006-02-15 10:09:17","3"
1177,262,2,"2006-02-15 10:09:17","3"
1178,262,2,"2006-02-15 10:09:17","3"
1181,263,1,"2006-02-15 10:09:17","3"
1190,265,1,"2006-02-15 10:09:17","3"
1192,266,1,"2006-02-15 10:09:17","3"
1193,266,1,"2006-02-15 10:09:17","3"
1194,266,1,"2006-02-15 10:09:17","3"
1199,266,2,"2006-02-15 10:09:17","3"
1202,267,1,"2006-02-15 10:09:17","3"
1204,267,2,"2006-02-15 10:09:17","3"
1209,269,1,"2006-02-15 10:09:17","3"
1211,269,2,"2006-02-15 10:09:17","3"
1214,270,1,"2006-02-15 10:09:17","3"
1216,270,1,"2006-02-15 10:09:17","3"
1220,270,2,"2006-02-15 10:09:17","3"
1226,272,1,"2006-02-15 10:09:17","3"
1237,274,1,"2006-02-15 10:09:17","3"
1239,274,1,"2006-02-15 10:09:17","3"
1241,274,2,"2006-02-15 10:09:17","3"
1243,274,2,"2006-02-15 10:09:17","3"
1244,275,1,"2006-02-15 10:09:17","3"
1246,275,1,"2006-02-15 10:09:17","3"
1251,276,1,"2006-02-15 10:09:17","3"
1252,276,1,"2006-02-15 10:09:17","3"
1263,280,1,"2006-02-15 10:09:17","3"
1271,281,2,"2006-02-15 10:09:17","3"
1272,282,1,"2006-02-15 10:09:17","3"
1275,282,2,"2006-02-15 10:09:17","3"
1282,284,1,"2006-02-15 10:09:17","3"
1295,286,1,"2006-02-15 10:09:17","3"
1302,287,2,"2006-02-15 10:09:17","3"
1310,289,1,"2006-02-15 10:09:17","3"
1312,290,1,"2006-02-15 10:09:17","3"
1315,291,1,"2006-02-15 10:09:17","3"
1317,291,1,"2006-02-15 10:09:17","3"
1319,292,1,"2006-02-15 10:09:17","3"
1322,292,2,"2006-02-15 10:09:17","3"
1332,294,2,"2006-02-15 10:09:17","3"
1339,295,2,"2006-02-15 10:09:17","3"
1340,295,2,"2006-02-15 10:09:17","3"
1350,298,1,"2006-02-15 10:09:17","3"
1357,299,1,"2006-02-15 10:09:17","3"
1367,301,1,"2006-02-15 10:09:17","3"
1368,301,2,"2006-02-15 10:09:17","3"
1376,302,2,"2006-02-15 10:09:17","3"
1378,303,1,"2006-02-15 10:09:17","3"
1379,303,1,"2006-02-15 10:09:17","3"
1386,304,1,"2006-02-15 10:09:17","3"
1410,309,1,"2006-02-15 10:09:17","3"
1417,310,1,"2006-02-15 10:09:17","3"
1420,311,1,"2006-02-15 10:09:17","3"
1421,311,2,"2006-02-15 10:09:17","3"
1422,311,2,"2006-02-15 10:09:17","3"
1423,311,2,"2006-02-15 10:09:17","3"
1424,311,2,"2006-02-15 10:09:17","3"
1426,312,2,"2006-02-15 10:09:17","3"
1427,312,2,"2006-02-15 10:09:17","3"
1429,313,1,"2006-02-15 10:09:17","3"
1432,313,2,"2006-02-15 10:09:17","3"
1440,315,2,"2006-02-15 10:09:17","3"
1443,316,2,"2006-02-15 10:09:17","3"
1451,317,2,"2006-02-15 10:09:17","3"
1452,319,1,"2006-02-15 10:09:17","3"
1454,319,1,"2006-02-15 10:09:17","3"
1456,319,2,"2006-02-15 10:09:17","3"
1459,320,1,"2006-02-15 10:09:17","3"
1460,320,1,"2006-02-15 10:09:17","3"
1462,320,2,"2006-02-15 10:09:17","3"
1463,320,2,"2006-02-15 10:09:17","3"
1466,321,1,"2006-02-15 10:09:17","3"
1480,324,1,"2006-02-15 10:09:17","3"
1486,326,1,"2006-02-15 10:09:17","3"
1495,327,2,"2006-02-15 10:09:17","3"
1497,328,2,"2006-02-15 10:09:17","3"
1500,328,2,"2006-02-15 10:09:17","3"
1503,329,1,"2006-02-15 10:09:17","3"
1522,333,1,"2006-02-15 10:09:17","3"
1526,334,1,"2006-02-15 10:09:17","3"
1528,334,2,"2006-02-15 10:09:17","3"
1530,334,2,"2006-02-15 10:09:17","3"
1533,335,1,"2006-02-15 10:09:17","3"
1539,337,1,"2006-02-15 10:09:17","3"
1544,338,2,"2006-02-15 10:09:17","3"
1547,339,2,"2006-02-15 10:09:17","3"
1548,339,2,"2006-02-15 10:09:17","3"
1552,341,1,"2006-02-15 10:09:17","3"
1555,341,2,"2006-02-15 10:09:17","3"
1557,341,2,"2006-02-15 10:09:17","3"
1561,342,1,"2006-02-15 10:09:17","3"
1564,343,1,"2006-02-15 10:09:17","3"
1568,344,2,"2006-02-15 10:09:17","3"
1571,345,1,"2006-02-15 10:09:17","3"
1579,346,2,"2006-02-15 10:09:17","3"
1592,349,1,"2006-02-15 10:09:17","3"
1595,349,2,"2006-02-15 10:09:17","3"
1599,350,1,"2006-02-15 10:09:17","3"
1604,351,1,"2006-02-15 10:09:17","3"
1606,351,1,"2006-02-15 10:09:17","3"
1607,351,2,"2006-02-15 10:09:17","3"
1608,351,2,"2006-02-15 10:09:17","3"
1614,353,1,"2006-02-15 10:09:17","3"
1615,353,1,"2006-02-15 10:09:17","3"
1616,353,2,"2006-02-15 10:09:17","3"
1627,356,1,"2006-02-15 10:09:17","3"
1630,356,1,"2006-02-15 10:09:17","3"
1638,357,2,"2006-02-15 10:09:17","3"
1640,358,1,"2006-02-15 10:09:17","3"
1643,358,2,"2006-02-15 10:09:17","3"
1651,361,1,"2006-02-15 10:09:17","3"
1653,361,1,"2006-02-15 10:09:17","3"
1660,362,1,"2006-02-15 10:09:17","3"
1665,363,2,"2006-02-15 10:09:17","3"
1679,366,2,"2006-02-15 10:09:17","3"
1680,366,2,"2006-02-15 10:09:17","3"
1683,367,1,"2006-02-15 10:09:17","3"
1685,367,2,"2006-02-15 10:09:17","3"
1692,369,1,"2006-02-15 10:09:17","3"
1693,369,1,"2006-02-15 10:09:17","3"
1694,369,2,"2006-02-15 10:09:17","3"
1702,370,2,"2006-02-15 10:09:17","3"
1703,371,1,"2006-02-15 10:09:17","3"
1704,371,1,"2006-02-15 10:09:17","3"
1706,372,1,"2006-02-15 10:09:17","3"
1707,372,1,"2006-02-15 10:09:17","3"
1716,374,2,"2006-02-15 10:09:17","3"
1719,374,2,"2006-02-15 10:09:17","3"
1722,376,1,"2006-02-15 10:09:17","3"
1724,376,1,"2006-02-15 10:09:17","3"
1730,377,1,"2006-02-15 10:09:17","3"
1732,377,2,"2006-02-15 10:09:17","3"
1733,377,2,"2006-02-15 10:09:17","3"
1734,377,2,"2006-02-15 10:09:17","3"
1735,378,1,"2006-02-15 10:09:17","3"
1737,378,1,"2006-02-15 10:09:17","3"
1740,378,2,"2006-02-15 10:09:17","3"
1742,378,2,"2006-02-15 10:09:17","3"
1745,379,2,"2006-02-15 10:09:17","3"
1751,380,2,"2006-02-15 10:09:17","3"
1753,381,1,"2006-02-15 10:09:17","3"
1756,381,2,"2006-02-15 10:09:17","3"
1766,383,1,"2006-02-15 10:09:17","3"
1778,387,1,"2006-02-15 10:09:17","3"
1782,387,2,"2006-02-15 10:09:17","3"
1788,388,2,"2006-02-15 10:09:17","3"
1791,389,1,"2006-02-15 10:09:17","3"
1792,389,2,"2006-02-15 10:09:17","3"
1797,391,1,"2006-02-15 10:09:17","3"
1805,392,1,"2006-02-15 10:09:17","3"
1808,392,2,"2006-02-15 10:09:17","3"
1826,397,1,"2006-02-15 10:09:17","3"
1837,399,2,"2006-02-15 10:09:17","3"
1838,399,2,"2006-02-15 10:09:17","3"
1841,401,1,"2006-02-15 10:09:17","3"
1846,402,2,"2006-02-15 10:09:17","3"
1847,402,2,"2006-02-15 10:09:17","3"
1849,403,1,"2006-02-15 10:09:17","3"
1855,403,2,"2006-02-15 10:09:17","3"
1857,405,2,"2006-02-15 10:09:17","3"
1858,405,2,"2006-02-15 10:09:17","3"
1868,408,1,"2006-02-15 10:09:17","3"
1869,408,1,"2006-02-15 10:09:17","3"
1871,408,2,"2006-02-15 10:09:17","3"
1878,409,2,"2006-02-15 10:09:17","3"
1879,409,2,"2006-02-15 10:09:17","3"
1888,412,1,"2006-02-15 10:09:17","3"
1895,412,2,"2006-02-15 10:09:17","3"
1901,414,1,"2006-02-15 10:09:17","3"
1903,414,2,"2006-02-15 10:09:17","3"
1904,414,2,"2006-02-15 10:09:17","3"
1909,415,2,"2006-02-15 10:09:17","3"
1915,416,2,"2006-02-15 10:09:17","3"
1917,417,1,"2006-02-15 10:09:17","3"
1932,420,1,"2006-02-15 10:09:17","3"
1937,421,2,"2006-02-15 10:09:17","3"
1942,423,1,"2006-02-15 10:09:17","3"
1944,423,2,"2006-02-15 10:09:17","3"
1945,423,2,"2006-02-15 10:09:17","3"
1947,424,1,"2006-02-15 10:09:17","3"
1948,424,1,"2006-02-15 10:09:17","3"
1964,428,2,"2006-02-15 10:09:17","3"
1967,429,1,"2006-02-15 10:09:17","3"
1972,430,2,"2006-02-15 10:09:17","3"
1973,430,2,"2006-02-15 10:09:17","3"
1974,430,2,"2006-02-15 10:09:17","3"
1980,432,1,"2006-02-15 10:09:17","3"
1988,433,2,"2006-02-15 10:09:17","3"
1991,434,1,"2006-02-15 10:09:17","3"
1992,434,1,"2006-02-15 10:09:17","3"
1997,434,2,"2006-02-15 10:09:17","3"
2011,437,2,"2006-02-15 10:09:17","3"
2012,438,1,"2006-02-15 10:09:17","3"
2013,438,1,"2006-02-15 10:09:17","3"
2014,438,2,"2006-02-15 10:09:17","3"
2028,441,1,"2006-02-15 10:09:17","3"
2035,443,2,"2006-02-15 10:09:17","3"
2036,443,2,"2006-02-15 10:09:17","3"
2037,443,2,"2006-02-15 10:09:17","3"
2039,444,1,"2006-02-15 10:09:17","3"
2040,444,1,"2006-02-15 10:09:17","3"
2051,445,2,"2006-02-15 10:09:17","3"
2054,446,1,"2006-02-15 10:09:17","3"
2062,447,2,"2006-02-15 10:09:17","3"
2063,447,2,"2006-02-15 10:09:17","3"
2064,448,1,"2006-02-15 10:09:17","3"
2067,448,2,"2006-02-15 10:09:17","3"
2071,449,2,"2006-02-15 10:09:17","3"
2072,449,2,"2006-02-15 10:09:17","3"
2074,450,1,"2006-02-15 10:09:17","3"
2084,451,2,"2006-02-15 10:09:17","3"
2087,452,2,"2006-02-15 10:09:17","3"
2089,453,1,"2006-02-15 10:09:17","3"
2090,453,1,"2006-02-15 10:09:17","3"
2091,453,1,"2006-02-15 10:09:17","3"
2092,453,2,"2006-02-15 10:09:17","3"
2098,455,1,"2006-02-15 10:09:17","3"
2099,455,1,"2006-02-15 10:09:17","3"
2100,456,1,"2006-02-15 10:09:17","3"
2105,456,2,"2006-02-15 10:09:17","3"
2106,457,1,"2006-02-15 10:09:17","3"
2109,457,2,"2006-02-15 10:09:17","3"
2113,458,1,"2006-02-15 10:09:17","3"
2119,459,2,"2006-02-15 10:09:17","3"
2121,460,1,"2006-02-15 10:09:17","3"
2123,460,1,"2006-02-15 10:09:17","3"
2125,460,2,"2006-02-15 10:09:17","3"
2127,460,2,"2006-02-15 10:09:17","3"
2128,461,1,"2006-02-15 10:09:17","3"
2129,461,1,"2006-02-15 10:09:17","3"
2139,463,1,"2006-02-15 10:09:17","3"
2146,464,1,"2006-02-15 10:09:17","3"
2147,464,1,"2006-02-15 10:09:17","3"
2148,464,2,"2006-02-15 10:09:17","3"
2160,467,1,"2006-02-15 10:09:17","3"
2161,467,1,"2006-02-15 10:09:17","3"
2162,467,2,"2006-02-15 10:09:17","3"
2166,468,1,"2006-02-15 10:09:17","3"
2167,468,1,"2006-02-15 10:09:17","3"
2170,468,2,"2006-02-15 10:09:17","3"
2171,468,2,"2006-02-15 10:09:17","3"
2173,469,2,"2006-02-15 10:09:17","3"
2182,471,2,"2006-02-15 10:09:17","3"
2185,472,2,"2006-02-15 10:09:17","3"
2186,472,2,"2006-02-15 10:09:17","3"
2187,473,1,"2006-02-15 10:09:17","3"
2190,473,2,"2006-02-15 10:09:17","3"
2191,473,2,"2006-02-15 10:09:17","3"
2192,474,2,"2006-02-15 10:09:17","3"
2200,476,1,"2006-02-15 10:09:17","3"
2201,476,2,"2006-02-15 10:09:17","3"
2204,476,2,"2006-02-15 10:09:17","3"
2212,478,2,"2006-02-15 10:09:17","3"
2215,479,2,"2006-02-15 10:09:17","3"
2216,479,2,"2006-02-15 10:09:17","3"
2220,480,2,"2006-02-15 10:09:17","3"
2225,481,2,"2006-02-15 10:09:17","3"
2227,481,2,"2006-02-15 10:09:17","3"
2234,483,2,"2006-02-15 10:09:17","3"
2235,483,2,"2006-02-15 10:09:17","3"
2238,484,1,"2006-02-15 10:09:17","3"
2240,484,2,"2006-02-15 10:09:17","3"
2241,484,2,"2006-02-15 10:09:17","3"
2250,486,2,"2006-02-15 10:09:17","3"
2257,488,2,"2006-02-15 10:09:17","3"
2258,488,2,"2006-02-15 10:09:17","3"
2261,489,1,"2006-02-15 10:09:17","3"
2270,491,1,"2006-02-15 10:09:17","3"
2281,494,1,"2006-02-15 10:09:17","3"
2283,494,1,"2006-02-15 10:09:17","3"
2286,494,2,"2006-02-15 10:09:17","3"
2288,496,1,"2006-02-15 10:09:17","3"
2302,500,2,"2006-02-15 10:09:17","3"
2308,501,2,"2006-02-15 10:09:17","3"
2313,502,2,"2006-02-15 10:09:17","3"
2317,503,1,"2006-02-15 10:09:17","3"
2319,504,1,"2006-02-15 10:09:17","3"
2326,505,2,"2006-02-15 10:09:17","3"
2331,506,1,"2006-02-15 10:09:17","3"
2333,506,2,"2006-02-15 10:09:17","3"
2338,508,2,"2006-02-15 10:09:17","3"
2339,508,2,"2006-02-15 10:09:17","3"
2340,509,2,"2006-02-15 10:09:17","3"
2341,509,2,"2006-02-15 10:09:17","3"
2343,510,1,"2006-02-15 10:09:17","3"
2348,511,1,"2006-02-15 10:09:17","3"
2354,512,2,"2006-02-15 10:09:17","3"
2358,513,2,"2006-02-15 10:09:17","3"
2375,518,2,"2006-02-15 10:09:17","3"
2382,519,2,"2006-02-15 10:09:17","3"
2385,521,1,"2006-02-15 10:09:17","3"
2387,521,1,"2006-02-15 10:09:17","3"
2389,521,2,"2006-02-15 10:09:17","3"
2391,521,2,"2006-02-15 10:09:17","3"
2394,523,1,"2006-02-15 10:09:17","3"
2401,524,2,"2006-02-15 10:09:17","3"
2402,525,1,"2006-02-15 10:09:17","3"
2409,525,2,"2006-02-15 10:09:17","3"
2414,527,1,"2006-02-15 10:09:17","3"
2422,528,1,"2006-02-15 10:09:17","3"
2425,529,1,"2006-02-15 10:09:17","3"
2427,530,1,"2006-02-15 10:09:17","3"
2429,530,1,"2006-02-15 10:09:17","3"
2431,531,1,"2006-02-15 10:09:17","3"
2432,531,1,"2006-02-15 10:09:17","3"
2435,531,2,"2006-02-15 10:09:17","3"
2436,531,2,"2006-02-15 10:09:17","3"
2445,534,1,"2006-02-15 10:09:17","3"
2448,534,2,"2006-02-15 10:09:17","3"
2454,536,1,"2006-02-15 10:09:17","3"
2457,536,2,"2006-02-15 10:09:17","3"
2460,537,2,"2006-02-15 10:09:17","3"
2467,540,1,"2006-02-15 10:09:17","3"
2470,541,2,"2006-02-15 10:09:17","3"
2475,542,1,"2006-02-15 10:09:17","3"
2480,544,1,"2006-02-15 10:09:17","3"
2481,544,1,"2006-02-15 10:09:17","3"
2488,545,2,"2006-02-15 10:09:17","3"
2490,546,2,"2006-02-15 10:09:17","3"
2494,547,2,"2006-02-15 10:09:17","3"
2498,549,1,"2006-02-15 10:09:17","3"
2499,549,1,"2006-02-15 10:09:17","3"
2501,549,2,"2006-02-15 10:09:17","3"
2502,550,1,"2006-02-15 10:09:17","3"
2506,551,1,"2006-02-15 10:09:17","3"
2509,551,2,"2006-02-15 10:09:17","3"
2511,552,2,"2006-02-15 10:09:17","3"
2515,553,2,"2006-02-15 10:09:17","3"
2517,553,2,"2006-02-15 10:09:17","3"
2518,554,1,"2006-02-15 10:09:17","3"
2519,554,1,"2006-02-15 10:09:17","3"
2522,554,2,"2006-02-15 10:09:17","3"
2536,556,2,"2006-02-15 10:09:17","3"
2537,556,2,"2006-02-15 10:09:17","3"
2538,556,2,"2006-02-15 10:09:17","3"
2539,557,1,"2006-02-15 10:09:17","3"
2542,557,2,"2006-02-15 10:09:17","3"
2544,558,2,"2006-02-15 10:09:17","3"
2548,559,1,"2006-02-15 10:09:17","3"
2549,559,1,"2006-02-15 10:09:17","3"
2555,560,1,"2006-02-15 10:09:17","3"
2565,562,1,"2006-02-15 10:09:17","3"
2567,562,2,"2006-02-15 10:09:17","3"
